image_id,class_name,x1,y1,x2,y2,source,review_status,notes
training_2_frame_020,early_bud_pair,147.00,63.00,180.00,106.00,manual_review_app,reviewed,
training_2_frame_020,early_bud_pair,164.00,2.00,200.00,34.00,manual_review_app,reviewed,
training_2_frame_020,single_cell,58.00,111.00,96.00,147.00,manual_review_app,reviewed,
training_2_frame_020,single_cell,87.00,134.00,122.00,170.00,manual_review_app,reviewed,
training_2_frame_020,single_cell,209.00,35.00,238.00,59.00,manual_review_app,reviewed,
training_2_frame_020,single_cell,195.00,10.00,229.00,32.00,manual_review_app,reviewed,
training_2_frame_020,single_cell,176.00,32.00,209.00,54.00,manual_review_app,reviewed,
training_2_frame_020,single_cell,177.00,64.00,206.00,90.00,manual_review_app,reviewed,
training_2_frame_020,mother_bud_pair,170.00,91.00,214.00,136.00,manual_review_app,reviewed,
training_2_frame_065,mother_bud_pair,63.00,79.00,116.00,129.00,manual_review_app,reviewed,
training_2_frame_065,mother_bud_pair,61.00,134.00,130.00,169.00,manual_review_app,reviewed,
training_2_frame_065,single_cell,135.00,67.00,178.00,104.00,manual_review_app,reviewed,
training_2_frame_065,single_cell,110.00,171.00,148.00,197.00,manual_review_app,reviewed,
training_2_frame_065,single_cell,140.00,183.00,167.00,212.00,manual_review_app,reviewed,
training_2_frame_065,single_cell,108.00,1.00,143.00,18.00,manual_review_app,reviewed,
training_2_frame_065,single_cell,123.00,17.00,158.00,42.00,manual_review_app,reviewed,
training_2_frame_083,mother_bud_pair,8.00,43.00,67.00,89.00,manual_review_app,reviewed,
training_2_frame_083,early_bud_pair,175.00,42.00,240.00,83.00,manual_review_app,reviewed,
training_2_frame_083,early_bud_pair,211.00,120.00,254.00,162.00,manual_review_app,reviewed,
training_2_frame_083,single_cell,17.00,112.00,46.00,149.00,manual_review_app,reviewed,
training_2_frame_083,early_bud_pair,49.00,112.00,88.00,175.00,manual_review_app,reviewed,
training_2_frame_083,mother_bud_pair,159.00,112.00,202.00,167.00,manual_review_app,reviewed,
training_2_frame_041,early_bud_pair,19.00,73.00,59.00,113.00,manual_review_app,reviewed,
training_2_frame_041,single_cell,72.00,67.00,102.00,103.00,manual_review_app,reviewed,
training_2_frame_041,single_cell,52.00,87.00,80.00,123.00,manual_review_app,reviewed,
training_2_frame_041,single_cell,15.00,101.00,45.00,133.00,manual_review_app,reviewed,
training_2_frame_041,single_cell,32.00,175.00,69.00,215.00,manual_review_app,reviewed,
training_2_frame_041,mother_bud_pair,190.00,62.00,251.00,107.00,manual_review_app,reviewed,
training_2_frame_008,mother_bud_pair,151.00,131.00,218.00,167.00,manual_review_app,reviewed,
training_2_frame_008,mother_bud_pair,6.00,15.00,60.00,59.00,manual_review_app,reviewed,
training_2_frame_008,single_cell,71.00,15.00,103.00,49.00,manual_review_app,reviewed,
training_2_frame_008,single_cell,48.00,49.00,92.00,82.00,manual_review_app,reviewed,
training_2_frame_008,single_cell,144.00,71.00,181.00,114.00,manual_review_app,reviewed,
training_2_frame_008,single_cell,168.00,106.00,212.00,132.00,manual_review_app,reviewed,
training_2_frame_008,mother_bud_pair,90.00,45.00,136.00,78.00,manual_review_app,reviewed,
training_2_frame_099,early_bud_pair,60.00,109.00,98.00,167.00,manual_review_app,reviewed,
training_2_frame_099,mother_bud_pair,112.00,111.00,180.00,187.00,manual_review_app,reviewed,
training_2_frame_099,mother_bud_pair,106.00,41.00,181.00,95.00,manual_review_app,reviewed,
training_2_frame_090,mother_bud_pair,31.00,62.00,86.00,131.00,manual_review_app,reviewed,
training_2_frame_090,mother_bud_pair,157.00,8.00,223.00,62.00,manual_review_app,reviewed,
training_2_frame_090,single_cell,111.00,33.00,150.00,78.00,manual_review_app,reviewed,
training_2_frame_090,single_cell,78.00,164.00,121.00,199.00,manual_review_app,reviewed,
training_2_frame_090,early_bud_pair,123.00,175.00,182.00,211.00,manual_review_app,reviewed,
training_2_frame_079,mother_bud_pair,46.00,199.00,112.00,248.00,manual_review_app,reviewed,
training_2_frame_079,early_bud_pair,153.00,96.00,213.00,136.00,manual_review_app,reviewed,
training_2_frame_079,mother_bud_pair,99.00,28.00,147.00,95.00,manual_review_app,reviewed,
training_2_frame_068,mother_bud_pair,56.00,58.00,111.00,108.00,manual_review_app,reviewed,
training_2_frame_068,mother_bud_pair,210.00,182.00,249.00,228.00,manual_review_app,reviewed,
training_2_frame_068,mother_bud_pair,106.00,128.00,161.00,173.00,manual_review_app,reviewed,
training_2_frame_068,single_cell,51.00,113.00,85.00,147.00,manual_review_app,reviewed,
training_2_frame_068,single_cell,88.00,117.00,109.00,149.00,manual_review_app,reviewed,
training_2_frame_058,early_bud_pair,78.00,31.00,116.00,90.00,manual_review_app,reviewed,
training_2_frame_058,mother_bud_pair,179.00,92.00,240.00,130.00,manual_review_app,reviewed,
training_2_frame_058,mother_bud_pair,134.00,75.00,183.00,130.00,manual_review_app,reviewed,
training_2_frame_047,single_cell,66.00,42.00,98.00,73.00,manual_review_app,reviewed,
training_2_frame_047,single_cell,53.00,66.00,84.00,92.00,manual_review_app,reviewed,
training_2_frame_047,early_bud_pair,91.00,61.00,127.00,85.00,manual_review_app,reviewed,
training_2_frame_047,early_bud_pair,101.00,101.00,126.00,129.00,manual_review_app,reviewed,
training_2_frame_047,early_bud_pair,84.00,120.00,113.00,165.00,manual_review_app,reviewed,
training_2_frame_047,mother_bud_pair,59.00,87.00,112.00,126.00,manual_review_app,reviewed,
training_2_frame_028,mother_bud_pair,60.00,71.00,111.00,125.00,manual_review_app,reviewed,
training_2_frame_028,single_cell,71.00,158.00,107.00,197.00,manual_review_app,reviewed,
training_2_frame_028,early_bud_pair,109.00,130.00,161.00,164.00,manual_review_app,reviewed,
training_2_frame_028,early_bud_pair,118.00,2.00,165.00,49.00,manual_review_app,reviewed,
training_2_frame_017,single_cell,119.00,144.00,146.00,170.00,manual_review_app,reviewed,
training_2_frame_017,early_bud_pair,96.00,122.00,130.00,153.00,manual_review_app,reviewed,
training_2_frame_017,single_cell,73.00,80.00,108.00,117.00,manual_review_app,reviewed,
training_2_frame_017,single_cell,102.00,74.00,139.00,116.00,manual_review_app,reviewed,
training_2_frame_017,single_cell,112.00,51.00,139.00,86.00,manual_review_app,reviewed,
training_2_frame_017,single_cell,123.00,28.00,148.00,56.00,manual_review_app,reviewed,
training_2_frame_017,early_bud_pair,143.00,43.00,173.00,82.00,manual_review_app,reviewed,
training_2_frame_001,single_cell,23.00,31.00,68.00,69.00,manual_review_app,reviewed,
training_2_frame_001,early_bud_pair,89.00,76.00,121.00,116.00,manual_review_app,reviewed,
training_2_frame_001,early_bud_pair,104.00,109.00,146.00,146.00,manual_review_app,reviewed,
training_2_frame_001,early_bud_pair,129.00,121.00,170.00,162.00,manual_review_app,reviewed,
training_2_frame_001,mother_bud_pair,138.00,139.00,186.00,185.00,manual_review_app,reviewed,
training_2_frame_102,early_bud_pair,82.00,84.00,129.00,130.00,manual_review_app,reviewed,
training_2_frame_102,early_bud_pair,190.00,68.00,232.00,104.00,manual_review_app,reviewed,
training_2_frame_102,single_cell,173.00,77.00,202.00,106.00,manual_review_app,reviewed,
training_2_frame_102,single_cell,58.00,51.00,99.00,90.00,manual_review_app,reviewed,
training_2_frame_102,single_cell,54.00,92.00,86.00,117.00,manual_review_app,reviewed,
training_2_frame_077,mother_bud_pair,21.00,93.00,66.00,153.00,manual_review_app,reviewed,
training_2_frame_077,mother_bud_pair,151.00,59.00,206.00,111.00,manual_review_app,reviewed,
training_2_frame_077,mother_bud_pair,135.00,144.00,209.00,191.00,manual_review_app,reviewed,
training_2_frame_061,mother_bud_pair,108.00,108.00,163.00,144.00,manual_review_app,reviewed,
training_2_frame_061,early_bud_pair,166.00,128.00,229.00,187.00,manual_review_app,reviewed,
training_2_frame_061,single_cell,73.00,54.00,110.00,80.00,manual_review_app,reviewed,
training_2_frame_061,single_cell,85.00,82.00,121.00,105.00,manual_review_app,reviewed,
training_2_frame_045,single_cell,129.00,130.00,153.00,158.00,manual_review_app,reviewed,
training_2_frame_045,single_cell,135.00,100.00,170.00,132.00,manual_review_app,reviewed,
training_2_frame_045,single_cell,75.00,91.00,109.00,119.00,manual_review_app,reviewed,
training_2_frame_045,single_cell,110.00,102.00,133.00,135.00,manual_review_app,reviewed,
training_2_frame_032,early_bud_pair,67.00,33.00,114.00,60.00,manual_review_app,reviewed,
training_2_frame_032,mother_bud_pair,98.00,71.00,150.00,128.00,manual_review_app,reviewed,
training_2_frame_032,early_bud_pair,76.00,55.00,128.00,91.00,manual_review_app,reviewed,
training_2_frame_032,single_cell,164.00,85.00,188.00,111.00,manual_review_app,reviewed,
training_2_frame_023,early_bud_pair,100.00,29.00,140.00,75.00,manual_review_app,reviewed,
training_2_frame_023,early_bud_pair,49.00,111.00,111.00,157.00,manual_review_app,reviewed,
training_2_frame_023,early_bud_pair,178.00,123.00,240.00,175.00,manual_review_app,reviewed,
training_2_frame_010,mother_bud_pair,96.00,40.00,139.00,91.00,manual_review_app,reviewed,
training_2_frame_010,single_cell,27.00,89.00,59.00,115.00,manual_review_app,reviewed,
training_2_frame_010,single_cell,55.00,93.00,89.00,121.00,manual_review_app,reviewed,
training_2_frame_010,early_bud_pair,40.00,65.00,89.00,101.00,manual_review_app,reviewed,
training_2_frame_010,mother_bud_pair,85.00,95.00,127.00,138.00,manual_review_app,reviewed,
training_2_frame_107,mother_bud_pair,86.00,180.00,139.00,229.00,manual_review_app,reviewed,
training_2_frame_107,single_cell,49.00,74.00,84.00,103.00,manual_review_app,reviewed,
training_2_frame_107,single_cell,78.00,59.00,117.00,94.00,manual_review_app,reviewed,
training_2_frame_040,mother_bud_pair,113.00,83.00,170.00,111.00,manual_review_app,reviewed,
training_2_frame_040,early_bud_pair,163.00,33.00,195.00,92.00,manual_review_app,reviewed,
training_2_frame_040,early_bud_pair,117.00,54.00,150.00,90.00,manual_review_app,reviewed,
training_2_frame_040,early_bud_pair,119.00,13.00,162.00,62.00,manual_review_app,reviewed,
