image_id,comparison_type,rule_id,manual_id,rule_class,manual_class,iou,rule_box,manual_box,rule_area_px2,manual_area_px2,area_ratio_rule_over_manual,notes
Colorado+htb2-GFP_frame_009,manual_only_missed_by_rule,,manual_133,,early_bud_pair,,,"79.00,26.00,121.00,76.00",,2100.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_009,manual_only_missed_by_rule,,manual_134,,single_cell,,,"18.00,99.00,44.00,122.00",,598.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_009,manual_only_missed_by_rule,,manual_135,,single_cell,,,"40.00,95.00,67.00,125.00",,810.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_009,manual_only_missed_by_rule,,manual_136,,single_cell,,,"71.00,99.00,102.00,130.00",,961.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_009,manual_only_missed_by_rule,,manual_137,,single_cell,,,"81.00,72.00,110.00,98.00",,754.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_009,manual_only_missed_by_rule,,manual_138,,early_bud_pair,,,"63.00,48.00,87.00,95.00",,1128.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_009,manual_only_missed_by_rule,,manual_139,,single_cell,,,"36.00,72.00,63.00,94.00",,594.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_009,manual_only_missed_by_rule,,manual_140,,single_cell,,,"126.00,51.00,165.00,93.00",,1638.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_002,class_mismatch_box_match,rule_80,manual_109,early_bud_pair,mother_bud_pair,0.7423,"90.00,74.00,125.00,127.00","91.00,75.00,118.00,126.00",1855.00,1377.00,1.3471,
Colorado+htb2-GFP_frame_002,class_mismatch_box_match,rule_78,manual_113,early_bud_pair,mother_bud_pair,0.6981,"161.00,63.00,213.00,109.00","166.00,59.00,213.00,120.00",2392.00,2867.00,0.8343,
Colorado+htb2-GFP_frame_002,same_class_box_match,rule_76,manual_119,mother_bud_pair,mother_bud_pair,0.6295,"175.00,0.00,233.00,53.00","185.00,4.00,228.00,49.00",3074.00,1935.00,1.5886,
Colorado+htb2-GFP_frame_002,class_mismatch_box_match,rule_79,manual_120,early_bud_pair,mother_bud_pair,0.6097,"130.00,83.00,170.00,145.00","137.00,86.00,164.00,142.00",2480.00,1512.00,1.6402,
Colorado+htb2-GFP_frame_002,class_mismatch_box_match,rule_75,manual_112,mother_bud_pair,early_bud_pair,0.5392,"153.00,93.00,213.00,144.00","156.00,107.00,206.00,140.00",3060.00,1650.00,1.8545,
Colorado+htb2-GFP_frame_002,rule_only_or_bad_box,rule_72,,mother_bud_pair,,,"87.00,29.00,151.00,78.00",,3136.00,,,No manual box matched this rule box at IoU threshold.
Colorado+htb2-GFP_frame_002,rule_only_or_bad_box,rule_73,,mother_bud_pair,,,"47.00,82.00,103.00,145.00",,3528.00,,,No manual box matched this rule box at IoU threshold.
Colorado+htb2-GFP_frame_002,rule_only_or_bad_box,rule_74,,mother_bud_pair,,,"15.00,179.00,90.00,246.00",,5025.00,,,No manual box matched this rule box at IoU threshold.
Colorado+htb2-GFP_frame_002,rule_only_or_bad_box,rule_77,,mother_bud_pair,,,"60.00,194.00,116.00,255.00",,3416.00,,,No manual box matched this rule box at IoU threshold.
Colorado+htb2-GFP_frame_002,rule_only_or_bad_box,rule_81,,single_cell,,,"136.00,231.00,170.00,255.00",,816.00,,,No manual box matched this rule box at IoU threshold.
Colorado+htb2-GFP_frame_002,manual_only_missed_by_rule,,manual_105,,early_bud_pair,,,"38.00,180.00,85.00,219.00",,1833.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_002,manual_only_missed_by_rule,,manual_106,,early_bud_pair,,,"18.00,213.00,65.00,242.00",,1363.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_002,manual_only_missed_by_rule,,manual_107,,single_cell,,,"83.00,197.00,119.00,225.00",,1008.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_002,manual_only_missed_by_rule,,manual_108,,single_cell,,,"64.00,216.00,96.00,251.00",,1120.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_002,manual_only_missed_by_rule,,manual_110,,single_cell,,,"85.00,42.00,115.00,76.00",,1020.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_002,manual_only_missed_by_rule,,manual_111,,single_cell,,,"109.00,34.00,145.00,67.00",,1188.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_002,manual_only_missed_by_rule,,manual_114,,single_cell,,,"139.00,54.00,168.00,82.00",,812.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_002,manual_only_missed_by_rule,,manual_115,,single_cell,,,"121.00,101.00,140.00,134.00",,627.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_002,manual_only_missed_by_rule,,manual_116,,single_cell,,,"115.00,69.00,140.00,93.00",,600.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_002,manual_only_missed_by_rule,,manual_117,,mother_bud_pair,,,"37.00,114.00,103.00,136.00",,1452.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_002,manual_only_missed_by_rule,,manual_118,,early_bud_pair,,,"43.00,86.00,100.00,110.00",,1368.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_013,same_class_box_match,rule_107,manual_94,early_bud_pair,early_bud_pair,0.8298,"154.00,4.00,197.00,51.00","154.00,6.00,197.00,45.00",2021.00,1677.00,1.2051,
Colorado+htb2-GFP_frame_013,same_class_box_match,rule_102,manual_102,mother_bud_pair,mother_bud_pair,0.7719,"57.00,99.00,128.00,150.00","62.00,105.00,127.00,148.00",3621.00,2795.00,1.2955,
Colorado+htb2-GFP_frame_013,same_class_box_match,rule_104,manual_103,early_bud_pair,early_bud_pair,0.7083,"45.00,151.00,93.00,201.00","40.00,155.00,90.00,196.00",2400.00,2050.00,1.1707,
Colorado+htb2-GFP_frame_013,class_mismatch_box_match,rule_105,manual_97,early_bud_pair,single_cell,0.5407,"162.00,50.00,217.00,88.00","184.00,52.00,219.00,89.00",2090.00,1295.00,1.6139,
Colorado+htb2-GFP_frame_013,rule_only_or_bad_box,rule_101,,mother_bud_pair,,,"130.00,35.00,198.00,77.00",,2856.00,,,No manual box matched this rule box at IoU threshold.
Colorado+htb2-GFP_frame_013,rule_only_or_bad_box,rule_103,,mother_bud_pair,,,"161.00,77.00,214.00,154.00",,4081.00,,,No manual box matched this rule box at IoU threshold.
Colorado+htb2-GFP_frame_013,rule_only_or_bad_box,rule_106,,early_bud_pair,,,"96.00,68.00,146.00,122.00",,2700.00,,,No manual box matched this rule box at IoU threshold.
Colorado+htb2-GFP_frame_013,manual_only_missed_by_rule,,manual_95,,early_bud_pair,,,"129.00,43.00,164.00,72.00",,1015.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_013,manual_only_missed_by_rule,,manual_96,,mother_bud_pair,,,"165.00,49.00,193.00,101.00",,1456.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_013,manual_only_missed_by_rule,,manual_98,,early_bud_pair,,,"168.00,114.00,216.00,151.00",,1776.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_013,manual_only_missed_by_rule,,manual_99,,single_cell,,,"163.00,95.00,196.00,115.00",,660.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_013,manual_only_missed_by_rule,,manual_100,,early_bud_pair,,,"99.00,73.00,145.00,101.00",,1288.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_013,manual_only_missed_by_rule,,manual_101,,single_cell,,,"58.00,90.00,96.00,115.00",,950.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_013,manual_only_missed_by_rule,,manual_104,,single_cell,,,"69.00,185.00,102.00,216.00",,1023.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_011,same_class_box_match,rule_95,manual_143,mother_bud_pair,mother_bud_pair,0.7876,"104.00,65.00,152.00,132.00","109.00,64.00,154.00,127.00",3216.00,2835.00,1.1344,
Colorado+htb2-GFP_frame_011,same_class_box_match,rule_98,manual_147,mother_bud_pair,mother_bud_pair,0.5000,"65.00,69.00,110.00,147.00","69.00,94.00,108.00,139.00",3510.00,1755.00,2.0000,
Colorado+htb2-GFP_frame_011,rule_only_or_bad_box,rule_94,,mother_bud_pair,,,"144.00,125.00,214.00,168.00",,3010.00,,,No manual box matched this rule box at IoU threshold.
Colorado+htb2-GFP_frame_011,rule_only_or_bad_box,rule_96,,mother_bud_pair,,,"0.00,0.00,38.00,77.00",,2926.00,,,No manual box matched this rule box at IoU threshold.
Colorado+htb2-GFP_frame_011,rule_only_or_bad_box,rule_97,,mother_bud_pair,,,"88.00,93.00,129.00,152.00",,2419.00,,,No manual box matched this rule box at IoU threshold.
Colorado+htb2-GFP_frame_011,rule_only_or_bad_box,rule_99,,early_bud_pair,,,"86.00,176.00,153.00,240.00",,4288.00,,,No manual box matched this rule box at IoU threshold.
Colorado+htb2-GFP_frame_011,rule_only_or_bad_box,rule_100,,early_bud_pair,,,"10.00,28.00,56.00,74.00",,2116.00,,,No manual box matched this rule box at IoU threshold.
Colorado+htb2-GFP_frame_011,manual_only_missed_by_rule,,manual_141,,mother_bud_pair,,,"152.00,130.00,211.00,155.00",,1475.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_011,manual_only_missed_by_rule,,manual_142,,early_bud_pair,,,"141.00,86.00,198.00,134.00",,2736.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_011,manual_only_missed_by_rule,,manual_144,,single_cell,,,"124.00,138.00,152.00,167.00",,812.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_011,manual_only_missed_by_rule,,manual_145,,early_bud_pair,,,"52.00,71.00,99.00,104.00",,1551.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_011,manual_only_missed_by_rule,,manual_146,,single_cell,,,"40.00,92.00,70.00,119.00",,810.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_011,manual_only_missed_by_rule,,manual_148,,single_cell,,,"127.00,209.00,154.00,235.00",,702.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_013,same_class_box_match,rule_123,manual_150,early_bud_pair,early_bud_pair,0.7727,"128.00,44.00,166.00,88.00","131.00,47.00,165.00,85.00",1672.00,1292.00,1.2941,
_ess_dense_frame_013,same_class_box_match,rule_124,manual_154,early_bud_pair,early_bud_pair,0.6811,"32.00,144.00,84.00,188.00","39.00,141.00,79.00,185.00",2288.00,1760.00,1.3000,
_ess_dense_frame_013,same_class_box_match,rule_125,manual_149,early_bud_pair,early_bud_pair,0.6479,"191.00,86.00,242.00,132.00","196.00,89.00,234.00,129.00",2346.00,1520.00,1.5434,
_ess_dense_frame_013,same_class_box_match,rule_119,manual_152,mother_bud_pair,mother_bud_pair,0.6042,"65.00,26.00,119.00,88.00","52.00,27.00,115.00,75.00",3348.00,3024.00,1.1071,
_ess_dense_frame_013,class_mismatch_box_match,rule_121,manual_155,mother_bud_pair,early_bud_pair,0.5077,"82.00,191.00,141.00,246.00","107.00,190.00,146.00,244.00",3245.00,2106.00,1.5408,
_ess_dense_frame_013,rule_only_or_bad_box,rule_120,,mother_bud_pair,,,"66.00,51.00,135.00,119.00",,4692.00,,,No manual box matched this rule box at IoU threshold.
_ess_dense_frame_013,rule_only_or_bad_box,rule_122,,mother_bud_pair,,,"132.00,67.00,189.00,125.00",,3306.00,,,No manual box matched this rule box at IoU threshold.
_ess_dense_frame_013,rule_only_or_bad_box,rule_126,,single_cell,,,"49.00,47.00,79.00,83.00",,1080.00,,,No manual box matched this rule box at IoU threshold.
_ess_dense_frame_013,manual_only_missed_by_rule,,manual_151,,early_bud_pair,,,"105.00,59.00,138.00,103.00",,1452.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_013,manual_only_missed_by_rule,,manual_153,,mother_bud_pair,,,"72.00,67.00,105.00,118.00",,1683.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_013,manual_only_missed_by_rule,,manual_156,,single_cell,,,"80.00,190.00,115.00,227.00",,1295.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_013,manual_only_missed_by_rule,,manual_157,,single_cell,,,"16.00,184.00,52.00,209.00",,900.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_013,manual_only_missed_by_rule,,manual_158,,single_cell,,,"28.00,213.00,52.00,239.00",,624.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_018,same_class_box_match,rule_129,manual_168,mother_bud_pair,mother_bud_pair,0.9016,"138.00,120.00,178.00,181.00","138.00,120.00,178.00,175.00",2440.00,2200.00,1.1091,
_ess_dense_frame_018,same_class_box_match,rule_132,manual_163,early_bud_pair,early_bud_pair,0.8133,"153.00,106.00,199.00,161.00","157.00,110.00,198.00,162.00",2530.00,2132.00,1.1867,
_ess_dense_frame_018,rule_only_or_bad_box,rule_127,,mother_bud_pair,,,"182.00,92.00,241.00,144.00",,3068.00,,,No manual box matched this rule box at IoU threshold.
_ess_dense_frame_018,rule_only_or_bad_box,rule_128,,mother_bud_pair,,,"108.00,80.00,166.00,159.00",,4582.00,,,No manual box matched this rule box at IoU threshold.
_ess_dense_frame_018,rule_only_or_bad_box,rule_130,,mother_bud_pair,,,"41.00,68.00,105.00,114.00",,2944.00,,,No manual box matched this rule box at IoU threshold.
_ess_dense_frame_018,rule_only_or_bad_box,rule_131,,mother_bud_pair,,,"83.00,80.00,146.00,146.00",,4158.00,,,No manual box matched this rule box at IoU threshold.
_ess_dense_frame_018,manual_only_missed_by_rule,,manual_159,,single_cell,,,"118.00,57.00,160.00,81.00",,1008.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_018,manual_only_missed_by_rule,,manual_160,,single_cell,,,"209.00,130.00,231.00,158.00",,616.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_018,manual_only_missed_by_rule,,manual_161,,early_bud_pair,,,"212.00,93.00,242.00,127.00",,1020.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_018,manual_only_missed_by_rule,,manual_162,,early_bud_pair,,,"183.00,104.00,216.00,140.00",,1188.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_018,manual_only_missed_by_rule,,manual_164,,single_cell,,,"109.00,79.00,146.00,114.00",,1295.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_018,manual_only_missed_by_rule,,manual_165,,single_cell,,,"133.00,96.00,162.00,124.00",,812.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_018,manual_only_missed_by_rule,,manual_166,,early_bud_pair,,,"85.00,97.00,120.00,134.00",,1295.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_018,manual_only_missed_by_rule,,manual_167,,single_cell,,,"113.00,119.00,139.00,153.00",,884.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_018,manual_only_missed_by_rule,,manual_169,,single_cell,,,"40.00,71.00,68.00,97.00",,728.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_018,manual_only_missed_by_rule,,manual_170,,single_cell,,,"68.00,68.00,100.00,109.00",,1312.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_011,same_class_box_match,rule_114,manual_180,mother_bud_pair,mother_bud_pair,0.7728,"178.00,69.00,242.00,117.00","178.00,77.00,241.00,120.00",3072.00,2709.00,1.1340,
_ess_dense_frame_011,class_mismatch_box_match,rule_113,manual_172,mother_bud_pair,early_bud_pair,0.7541,"56.00,37.00,105.00,102.00","54.00,38.00,109.00,92.00",3185.00,2970.00,1.0724,
_ess_dense_frame_011,same_class_box_match,rule_115,manual_173,mother_bud_pair,mother_bud_pair,0.7216,"68.00,114.00,122.00,174.00","73.00,109.00,115.00,175.00",3240.00,2772.00,1.1688,
_ess_dense_frame_011,same_class_box_match,rule_118,manual_178,early_bud_pair,early_bud_pair,0.6361,"131.00,129.00,190.00,182.00","137.00,131.00,188.00,170.00",3127.00,1989.00,1.5721,
_ess_dense_frame_011,same_class_box_match,rule_117,manual_175,early_bud_pair,early_bud_pair,0.5330,"177.00,25.00,226.00,76.00","182.00,33.00,219.00,69.00",2499.00,1332.00,1.8761,
_ess_dense_frame_011,rule_only_or_bad_box,rule_116,,mother_bud_pair,,,"143.00,146.00,238.00,208.00",,5890.00,,,No manual box matched this rule box at IoU threshold.
_ess_dense_frame_011,manual_only_missed_by_rule,,manual_171,,single_cell,,,"27.00,48.00,64.00,84.00",,1332.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_011,manual_only_missed_by_rule,,manual_174,,single_cell,,,"183.00,1.00,226.00,29.00",,1204.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_011,manual_only_missed_by_rule,,manual_176,,single_cell,,,"221.00,43.00,250.00,79.00",,1044.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_011,manual_only_missed_by_rule,,manual_177,,early_bud_pair,,,"181.00,151.00,236.00,193.00",,2310.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_011,manual_only_missed_by_rule,,manual_179,,early_bud_pair,,,"148.00,156.00,182.00,205.00",,1666.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_008,same_class_box_match,rule_110,manual_184,mother_bud_pair,mother_bud_pair,0.6437,"81.00,0.00,139.00,29.00","80.00,2.00,144.00,22.00",1682.00,1280.00,1.3141,
_ess_dense_frame_008,same_class_box_match,rule_112,manual_183,early_bud_pair,early_bud_pair,0.5157,"94.00,14.00,143.00,49.00","105.00,23.00,146.00,52.00",1715.00,1189.00,1.4424,
_ess_dense_frame_008,rule_only_or_bad_box,rule_108,,mother_bud_pair,,,"80.00,27.00,124.00,80.00",,2332.00,,,No manual box matched this rule box at IoU threshold.
_ess_dense_frame_008,rule_only_or_bad_box,rule_109,,mother_bud_pair,,,"234.00,149.00,255.00,211.00",,1302.00,,,No manual box matched this rule box at IoU threshold.
_ess_dense_frame_008,rule_only_or_bad_box,rule_111,,mother_bud_pair,,,"109.00,127.00,170.00,190.00",,3843.00,,,No manual box matched this rule box at IoU threshold.
_ess_dense_frame_008,manual_only_missed_by_rule,,manual_181,,early_bud_pair,,,"133.00,150.00,169.00,193.00",,1548.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_008,manual_only_missed_by_rule,,manual_182,,early_bud_pair,,,"95.00,105.00,143.00,160.00",,2640.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_008,manual_only_missed_by_rule,,manual_185,,single_cell,,,"81.00,29.00,104.00,55.00",,598.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_008,manual_only_missed_by_rule,,manual_186,,single_cell,,,"90.00,56.00,130.00,86.00",,1200.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_026,rule_only_or_bad_box,rule_148,,mother_bud_pair,,,"95.00,0.00,153.00,36.00",,2088.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_026,rule_only_or_bad_box,rule_149,,mother_bud_pair,,,"93.00,21.00,153.00,64.00",,2580.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_026,rule_only_or_bad_box,rule_150,,early_bud_pair,,,"196.00,42.00,255.00,97.00",,3245.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_026,rule_only_or_bad_box,rule_151,,early_bud_pair,,,"121.00,74.00,167.00,134.00",,2760.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_026,rule_only_or_bad_box,rule_152,,early_bud_pair,,,"205.00,117.00,255.00,167.00",,2500.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_026,rule_only_or_bad_box,rule_153,,early_bud_pair,,,"103.00,137.00,161.00,209.00",,4176.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_026,rule_only_or_bad_box,rule_154,,single_cell,,,"83.00,0.00,105.00,16.00",,352.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_026,rule_only_or_bad_box,rule_155,,single_cell,,,"82.00,8.00,108.00,39.00",,806.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_026,rule_only_or_bad_box,rule_156,,single_cell,,,"83.00,31.00,108.00,62.00",,775.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_026,rule_only_or_bad_box,rule_157,,single_cell,,,"85.00,54.00,106.00,78.00",,504.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_000,same_class_box_match,rule_133,manual_203,early_bud_pair,early_bud_pair,0.6724,"85.00,166.00,144.00,215.00","86.00,167.00,140.00,203.00",2891.00,1944.00,1.4871,
alphafactor_arrest_frame_000,rule_only_or_bad_box,rule_134,,early_bud_pair,,,"165.00,182.00,231.00,234.00",,3432.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_000,rule_only_or_bad_box,rule_135,,early_bud_pair,,,"110.00,17.00,153.00,71.00",,2322.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_000,rule_only_or_bad_box,rule_136,,early_bud_pair,,,"65.00,82.00,119.00,136.00",,2916.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_000,rule_only_or_bad_box,rule_137,,early_bud_pair,,,"94.00,89.00,152.00,149.00",,3480.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_000,rule_only_or_bad_box,rule_138,,single_cell,,,"191.00,0.00,238.00,24.00",,1128.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_000,manual_only_missed_by_rule,,manual_202,,early_bud_pair,,,"125.00,52.00,156.00,78.00",,806.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_000,manual_only_missed_by_rule,,manual_204,,single_cell,,,"168.00,165.00,205.00,204.00",,1443.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_000,manual_only_missed_by_rule,,manual_205,,single_cell,,,"203.00,187.00,234.00,214.00",,837.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_000,manual_only_missed_by_rule,,manual_206,,single_cell,,,"118.00,107.00,145.00,150.00",,1161.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_000,manual_only_missed_by_rule,,manual_207,,single_cell,,,"143.00,92.00,174.00,115.00",,713.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_000,manual_only_missed_by_rule,,manual_208,,single_cell,,,"63.00,79.00,104.00,120.00",,1681.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_002,class_mismatch_box_match,rule_143,manual_200,single_cell,early_bud_pair,0.7492,"16.00,51.00,54.00,100.00","22.00,54.00,53.00,99.00",1862.00,1395.00,1.3348,
alphafactor_arrest_frame_002,rule_only_or_bad_box,rule_139,,mother_bud_pair,,,"107.00,78.00,158.00,142.00",,3264.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_002,rule_only_or_bad_box,rule_140,,early_bud_pair,,,"107.00,42.00,161.00,86.00",,2376.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_002,rule_only_or_bad_box,rule_141,,early_bud_pair,,,"85.00,91.00,126.00,134.00",,1763.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_002,rule_only_or_bad_box,rule_142,,early_bud_pair,,,"180.00,26.00,240.00,88.00",,3720.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_002,manual_only_missed_by_rule,,manual_201,,early_bud_pair,,,"126.00,100.00,156.00,135.00",,1050.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_014,same_class_box_match,rule_146,manual_193,early_bud_pair,early_bud_pair,0.7485,"30.00,137.00,78.00,185.00","25.00,139.00,72.00,186.00",2304.00,2209.00,1.0430,
alphafactor_arrest_frame_014,rule_only_or_bad_box,rule_144,,mother_bud_pair,,,"123.00,79.00,201.00,139.00",,4680.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_014,rule_only_or_bad_box,rule_145,,mother_bud_pair,,,"63.00,62.00,146.00,126.00",,5312.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_014,rule_only_or_bad_box,rule_147,,early_bud_pair,,,"154.00,34.00,199.00,73.00",,1755.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_014,manual_only_missed_by_rule,,manual_194,,early_bud_pair,,,"36.00,83.00,110.00,124.00",,3034.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_014,manual_only_missed_by_rule,,manual_195,,single_cell,,,"81.00,120.00,124.00,153.00",,1419.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_014,manual_only_missed_by_rule,,manual_196,,single_cell,,,"124.00,91.00,162.00,126.00",,1330.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_014,manual_only_missed_by_rule,,manual_197,,single_cell,,,"158.00,102.00,191.00,140.00",,1254.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_014,manual_only_missed_by_rule,,manual_198,,early_bud_pair,,,"164.00,69.00,197.00,117.00",,1584.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_014,manual_only_missed_by_rule,,manual_199,,early_bud_pair,,,"167.00,152.00,204.00,192.00",,1480.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_028,rule_only_or_bad_box,rule_159,,mother_bud_pair,,,"111.00,134.00,181.00,174.00",,2800.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_028,rule_only_or_bad_box,rule_160,,early_bud_pair,,,"133.00,99.00,180.00,146.00",,2209.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_028,manual_only_missed_by_rule,,manual_190,,early_bud_pair,,,"111.00,122.00,144.00,141.00",,627.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_028,manual_only_missed_by_rule,,manual_191,,early_bud_pair,,,"219.00,29.00,251.00,53.00",,768.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_028,manual_only_missed_by_rule,,manual_192,,early_bud_pair,,,"51.00,98.00,100.00,132.00",,1666.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_027,rule_only_or_bad_box,rule_158,,early_bud_pair,,,"77.00,76.00,128.00,130.00",,2754.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_027,manual_only_missed_by_rule,,manual_187,,early_bud_pair,,,"70.00,82.00,106.00,127.00",,1620.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_027,manual_only_missed_by_rule,,manual_188,,early_bud_pair,,,"132.00,159.00,184.00,186.00",,1404.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_027,manual_only_missed_by_rule,,manual_189,,early_bud_pair,,,"90.00,70.00,126.00,102.00",,1152.00,,No rule box matched this manual box at IoU threshold.
training_1_frame_028,class_mismatch_box_match,rule_185,manual_214,early_bud_pair,mother_bud_pair,0.8017,"20.00,169.00,77.00,205.00","27.00,170.00,74.00,205.00",2052.00,1645.00,1.2474,
training_1_frame_028,same_class_box_match,rule_189,manual_213,single_cell,single_cell,0.7266,"68.00,104.00,104.00,136.00","73.00,108.00,104.00,135.00",1152.00,837.00,1.3763,
