image_id,class_name,x1,y1,x2,y2,source,review_status,notes
training_2_frame_057,single_cell,2.00,70.00,46.00,108.00,manual_review_app,reviewed,
training_2_frame_018,mother_bud_pair,136.00,139.00,206.00,190.00,manual_review_app,reviewed,
training_2_frame_018,single_cell,66.00,120.00,112.00,162.00,manual_review_app,reviewed,
training_2_frame_018,single_cell,101.00,108.00,144.00,153.00,manual_review_app,reviewed,
training_2_frame_108,single_cell,68.00,112.00,107.00,147.00,manual_review_app,reviewed,
training_2_frame_108,mother_bud_pair,120.00,55.00,175.00,122.00,manual_review_app,reviewed,
training_2_frame_108,early_bud_pair,65.00,82.00,125.00,118.00,manual_review_app,reviewed,
training_2_frame_096,single_cell,76.00,68.00,118.00,103.00,manual_review_app,reviewed,
training_2_frame_096,single_cell,116.00,115.00,161.00,152.00,manual_review_app,reviewed,
training_2_frame_096,single_cell,194.00,1.00,247.00,33.00,manual_review_app,reviewed,
training_2_frame_096,single_cell,36.00,33.00,73.00,73.00,manual_review_app,reviewed,
training_2_frame_096,early_bud_pair,23.00,61.00,73.00,104.00,manual_review_app,reviewed,
training_2_frame_096,mother_bud_pair,138.00,81.00,198.00,122.00,manual_review_app,reviewed,
training_2_frame_088,mother_bud_pair,96.00,44.00,144.00,103.00,manual_review_app,reviewed,
training_2_frame_088,mother_bud_pair,132.00,39.00,192.00,85.00,manual_review_app,reviewed,
training_2_frame_088,early_bud_pair,199.00,68.00,246.00,111.00,manual_review_app,reviewed,
training_2_frame_075,mother_bud_pair,19.00,12.00,66.00,76.00,manual_review_app,reviewed,
training_2_frame_075,mother_bud_pair,139.00,64.00,184.00,130.00,manual_review_app,reviewed,
training_2_frame_075,mother_bud_pair,134.00,125.00,191.00,175.00,manual_review_app,reviewed,
training_2_frame_063,early_bud_pair,182.00,206.00,224.00,254.00,manual_review_app,reviewed,
training_2_frame_063,single_cell,122.00,67.00,154.00,108.00,manual_review_app,reviewed,
training_2_frame_063,single_cell,129.00,99.00,160.00,134.00,manual_review_app,reviewed,
training_2_frame_063,single_cell,96.00,37.00,141.00,77.00,manual_review_app,reviewed,
training_2_frame_063,single_cell,56.00,63.00,97.00,110.00,manual_review_app,reviewed,
training_2_frame_052,early_bud_pair,13.00,94.00,64.00,143.00,manual_review_app,reviewed,
training_2_frame_052,early_bud_pair,1.00,162.00,44.00,218.00,manual_review_app,reviewed,
training_2_frame_052,single_cell,168.00,111.00,208.00,157.00,manual_review_app,reviewed,
training_2_frame_052,single_cell,158.00,144.00,201.00,174.00,manual_review_app,reviewed,
training_2_frame_052,single_cell,38.00,21.00,77.00,50.00,manual_review_app,reviewed,
training_2_frame_052,single_cell,59.00,19.00,106.00,61.00,manual_review_app,reviewed,
training_2_frame_038,early_bud_pair,126.00,71.00,178.00,111.00,manual_review_app,reviewed,
training_2_frame_026,single_cell,174.00,169.00,213.00,210.00,manual_review_app,reviewed,
training_2_frame_026,early_bud_pair,66.00,144.00,120.00,188.00,manual_review_app,reviewed,
training_2_frame_026,early_bud_pair,90.00,94.00,151.00,131.00,manual_review_app,reviewed,
training_2_frame_026,mother_bud_pair,87.00,37.00,142.00,97.00,manual_review_app,reviewed,
training_2_frame_005,early_bud_pair,69.00,128.00,123.00,167.00,manual_review_app,reviewed,
training_2_frame_005,early_bud_pair,44.00,147.00,103.00,204.00,manual_review_app,reviewed,
training_2_frame_005,early_bud_pair,163.00,38.00,213.00,79.00,manual_review_app,reviewed,
training_2_frame_005,early_bud_pair,143.00,8.00,189.00,49.00,manual_review_app,reviewed,
training_2_frame_005,single_cell,178.00,20.00,218.00,49.00,manual_review_app,reviewed,
training_2_frame_114,single_cell,122.00,100.00,162.00,144.00,manual_review_app,reviewed,
training_2_frame_114,single_cell,130.00,127.00,170.00,164.00,manual_review_app,reviewed,
training_2_frame_114,single_cell,166.00,132.00,209.00,168.00,manual_review_app,reviewed,
training_2_frame_114,single_cell,198.00,137.00,242.00,179.00,manual_review_app,reviewed,
training_2_frame_094,early_bud_pair,99.00,119.00,141.00,172.00,manual_review_app,reviewed,
training_2_frame_094,early_bud_pair,24.00,57.00,68.00,112.00,manual_review_app,reviewed,
training_2_frame_094,single_cell,177.00,76.00,216.00,123.00,manual_review_app,reviewed,
training_2_frame_094,single_cell,189.00,61.00,233.00,103.00,manual_review_app,reviewed,
training_2_frame_070,mother_bud_pair,77.00,169.00,140.00,213.00,manual_review_app,reviewed,
training_2_frame_070,mother_bud_pair,107.00,51.00,145.00,116.00,manual_review_app,reviewed,
training_2_frame_070,mother_bud_pair,116.00,114.00,185.00,157.00,manual_review_app,reviewed,
training_2_frame_053,early_bud_pair,53.00,44.00,103.00,90.00,manual_review_app,reviewed,
training_2_frame_053,early_bud_pair,106.00,105.00,165.00,148.00,manual_review_app,reviewed,
training_2_frame_053,single_cell,45.00,87.00,88.00,128.00,manual_review_app,reviewed,
training_2_frame_053,single_cell,134.00,85.00,174.00,125.00,manual_review_app,reviewed,
training_2_frame_053,early_bud_pair,198.00,77.00,254.00,131.00,manual_review_app,reviewed,
training_2_frame_042,early_bud_pair,91.00,58.00,135.00,121.00,manual_review_app,reviewed,
training_2_frame_030,early_bud_pair,50.00,61.00,103.00,94.00,manual_review_app,reviewed,
training_2_frame_030,single_cell,96.00,60.00,137.00,103.00,manual_review_app,reviewed,
training_2_frame_030,single_cell,100.00,91.00,142.00,138.00,manual_review_app,reviewed,
training_2_frame_030,single_cell,127.00,72.00,167.00,115.00,manual_review_app,reviewed,
training_2_frame_016,early_bud_pair,107.00,43.00,162.00,98.00,manual_review_app,reviewed,
training_2_frame_016,early_bud_pair,128.00,80.00,171.00,134.00,manual_review_app,reviewed,
training_2_frame_016,early_bud_pair,73.00,41.00,125.00,113.00,manual_review_app,reviewed,
training_2_frame_007,early_bud_pair,102.00,32.00,136.00,81.00,manual_review_app,reviewed,
training_2_frame_007,mother_bud_pair,121.00,36.00,175.00,108.00,manual_review_app,reviewed,
training_2_frame_007,single_cell,140.00,98.00,173.00,142.00,manual_review_app,reviewed,
training_2_frame_007,single_cell,166.00,69.00,205.00,111.00,manual_review_app,reviewed,
training_2_frame_007,single_cell,184.00,90.00,219.00,128.00,manual_review_app,reviewed,
