image_id,comparison_type,rule_id,manual_id,rule_class,manual_class,iou,rule_box,manual_box,rule_area_px2,manual_area_px2,area_ratio_rule_over_manual,notes
Colorado+htb2-GFP_frame_012,manual_only_missed_by_rule,,manual_110,,early_bud_pair,,,"51.00,104.00,97.00,154.00",,2300.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_001,same_class_box_match,rule_69,manual_121,mother_bud_pair,mother_bud_pair,0.9383,"125.00,28.00,167.00,102.00","124.00,27.00,167.00,100.00",3108.00,3139.00,0.9901,
Colorado+htb2-GFP_frame_001,same_class_box_match,rule_71,manual_122,mother_bud_pair,mother_bud_pair,0.8391,"1.00,128.00,72.00,181.00","1.00,123.00,68.00,183.00",3763.00,4020.00,0.9361,
Colorado+htb2-GFP_frame_001,same_class_box_match,rule_77,manual_115,early_bud_pair,early_bud_pair,0.8057,"22.00,98.00,74.00,135.00","18.00,100.00,72.00,137.00",1924.00,1998.00,0.9630,
Colorado+htb2-GFP_frame_001,class_mismatch_box_match,rule_78,manual_117,single_cell,early_bud_pair,0.7781,"64.00,105.00,106.00,145.00","58.00,106.00,104.00,143.00",1680.00,1702.00,0.9871,
Colorado+htb2-GFP_frame_001,same_class_box_match,rule_75,manual_111,early_bud_pair,early_bud_pair,0.7649,"154.00,180.00,205.00,243.00","159.00,177.00,200.00,244.00",3213.00,2747.00,1.1696,
Colorado+htb2-GFP_frame_001,same_class_box_match,rule_76,manual_112,early_bud_pair,early_bud_pair,0.7462,"37.00,11.00,97.00,63.00","27.00,12.00,94.00,59.00",3120.00,3149.00,0.9908,
Colorado+htb2-GFP_frame_001,class_mismatch_box_match,rule_74,manual_123,early_bud_pair,mother_bud_pair,0.6880,"42.00,148.00,91.00,186.00","43.00,147.00,110.00,186.00",1862.00,2613.00,0.7126,
Colorado+htb2-GFP_frame_001,class_mismatch_box_match,rule_73,manual_119,mother_bud_pair,early_bud_pair,0.6793,"155.00,36.00,216.00,91.00","156.00,36.00,199.00,89.00",3355.00,2279.00,1.4721,
Colorado+htb2-GFP_frame_001,class_mismatch_box_match,rule_72,manual_120,mother_bud_pair,early_bud_pair,0.6084,"75.00,132.00,145.00,205.00","94.00,129.00,144.00,196.00",5110.00,3350.00,1.5254,
Colorado+htb2-GFP_frame_001,class_mismatch_box_match,rule_70,manual_118,mother_bud_pair,early_bud_pair,0.5790,"101.00,49.00,144.00,111.00","104.00,44.00,139.00,96.00",2666.00,1820.00,1.4648,
Colorado+htb2-GFP_frame_001,manual_only_missed_by_rule,,manual_113,,single_cell,,,"84.00,4.00,117.00,46.00",,1386.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_001,manual_only_missed_by_rule,,manual_114,,single_cell,,,"90.00,165.00,127.00,207.00",,1554.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_001,manual_only_missed_by_rule,,manual_116,,early_bud_pair,,,"18.00,71.00,58.00,108.00",,1480.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_001,manual_only_missed_by_rule,,manual_124,,mother_bud_pair,,,"91.00,95.00,157.00,144.00",,3234.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_001,manual_only_missed_by_rule,,manual_125,,early_bud_pair,,,"180.00,29.00,219.00,91.00",,2418.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_006,same_class_box_match,rule_80,manual_135,mother_bud_pair,mother_bud_pair,0.9127,"103.00,122.00,174.00,161.00","101.00,120.00,173.00,161.00",2769.00,2952.00,0.9380,
Colorado+htb2-GFP_frame_006,same_class_box_match,rule_83,manual_128,early_bud_pair,early_bud_pair,0.8748,"103.00,151.00,164.00,204.00","100.00,149.00,161.00,204.00",3233.00,3355.00,0.9636,
Colorado+htb2-GFP_frame_006,class_mismatch_box_match,rule_82,manual_133,mother_bud_pair,early_bud_pair,0.8141,"122.00,98.00,183.00,140.00","125.00,103.00,185.00,140.00",2562.00,2220.00,1.1541,
Colorado+htb2-GFP_frame_006,same_class_box_match,rule_79,manual_130,mother_bud_pair,mother_bud_pair,0.6923,"37.00,13.00,100.00,71.00","35.00,26.00,102.00,68.00",3654.00,2814.00,1.2985,
Colorado+htb2-GFP_frame_006,rule_only_or_bad_box,rule_81,,mother_bud_pair,,,"83.00,49.00,134.00,116.00",,3417.00,,,No manual box matched this rule box at IoU threshold.
Colorado+htb2-GFP_frame_006,rule_only_or_bad_box,rule_84,,early_bud_pair,,,"117.00,49.00,157.00,116.00",,2680.00,,,No manual box matched this rule box at IoU threshold.
Colorado+htb2-GFP_frame_006,rule_only_or_bad_box,rule_85,,early_bud_pair,,,"218.00,211.00,255.00,255.00",,1628.00,,,No manual box matched this rule box at IoU threshold.
Colorado+htb2-GFP_frame_006,manual_only_missed_by_rule,,manual_126,,single_cell,,,"164.00,26.00,196.00,68.00",,1344.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_006,manual_only_missed_by_rule,,manual_127,,single_cell,,,"41.00,5.00,77.00,39.00",,1224.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_006,manual_only_missed_by_rule,,manual_129,,single_cell,,,"52.00,51.00,92.00,84.00",,1320.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_006,manual_only_missed_by_rule,,manual_131,,early_bud_pair,,,"96.00,75.00,154.00,111.00",,2088.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_006,manual_only_missed_by_rule,,manual_132,,single_cell,,,"122.00,97.00,157.00,127.00",,1050.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_006,manual_only_missed_by_rule,,manual_134,,single_cell,,,"157.00,68.00,199.00,108.00",,1680.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_000,same_class_box_match,rule_110,manual_138,mother_bud_pair,mother_bud_pair,0.8163,"128.00,110.00,172.00,170.00","127.00,104.00,170.00,173.00",2640.00,2967.00,0.8898,
_ess_dense_frame_000,same_class_box_match,rule_112,manual_140,early_bud_pair,early_bud_pair,0.8163,"173.00,121.00,214.00,162.00","172.00,117.00,213.00,165.00",1681.00,1968.00,0.8542,
_ess_dense_frame_000,same_class_box_match,rule_113,manual_141,early_bud_pair,early_bud_pair,0.8106,"161.00,218.00,212.00,255.00","158.00,213.00,212.00,254.00",1887.00,2214.00,0.8523,
_ess_dense_frame_000,same_class_box_match,rule_108,manual_139,mother_bud_pair,mother_bud_pair,0.7079,"178.00,66.00,231.00,134.00","184.00,61.00,230.00,125.00",3604.00,2944.00,1.2242,
_ess_dense_frame_000,same_class_box_match,rule_109,manual_137,mother_bud_pair,mother_bud_pair,0.6141,"47.00,139.00,105.00,176.00","49.00,132.00,115.00,182.00",2146.00,3300.00,0.6503,
_ess_dense_frame_000,class_mismatch_box_match,rule_111,manual_136,mother_bud_pair,single_cell,0.5588,"63.00,0.00,107.00,63.00","61.00,20.00,101.00,62.00",2772.00,1680.00,1.6500,
_ess_dense_frame_000,rule_only_or_bad_box,rule_114,,early_bud_pair,,,"234.00,136.00,255.00,177.00",,861.00,,,No manual box matched this rule box at IoU threshold.
_ess_dense_frame_000,rule_only_or_bad_box,rule_115,,early_bud_pair,,,"0.00,133.00,43.00,179.00",,1978.00,,,No manual box matched this rule box at IoU threshold.
_ess_dense_frame_017,same_class_box_match,rule_131,manual_146,early_bud_pair,early_bud_pair,0.7664,"97.00,68.00,161.00,118.00","90.00,62.00,160.00,120.00",3200.00,4060.00,0.7882,
_ess_dense_frame_017,class_mismatch_box_match,rule_129,manual_147,early_bud_pair,single_cell,0.7557,"58.00,0.00,99.00,39.00","56.00,0.00,102.00,46.00",1599.00,2116.00,0.7557,
_ess_dense_frame_017,class_mismatch_box_match,rule_130,manual_143,early_bud_pair,single_cell,0.7108,"155.00,62.00,188.00,107.00","154.00,60.00,189.00,97.00",1485.00,1295.00,1.1467,
_ess_dense_frame_017,class_mismatch_box_match,rule_128,manual_145,mother_bud_pair,early_bud_pair,0.5972,"3.00,134.00,58.00,205.00","14.00,146.00,63.00,208.00",3905.00,3038.00,1.2854,
_ess_dense_frame_017,same_class_box_match,rule_127,manual_142,mother_bud_pair,mother_bud_pair,0.5089,"152.00,99.00,218.00,167.00","157.00,122.00,231.00,164.00",4488.00,3108.00,1.4440,
_ess_dense_frame_017,rule_only_or_bad_box,rule_132,,early_bud_pair,,,"11.00,102.00,51.00,145.00",,1720.00,,,No manual box matched this rule box at IoU threshold.
_ess_dense_frame_017,manual_only_missed_by_rule,,manual_144,,single_cell,,,"151.00,88.00,188.00,130.00",,1554.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_009,class_mismatch_box_match,rule_123,manual_148,mother_bud_pair,early_bud_pair,0.5826,"101.00,110.00,168.00,172.00","106.00,132.00,169.00,173.00",4154.00,2583.00,1.6082,
_ess_dense_frame_009,class_mismatch_box_match,rule_122,manual_152,mother_bud_pair,single_cell,0.5340,"176.00,25.00,221.00,93.00","182.00,50.00,220.00,93.00",3060.00,1634.00,1.8727,
_ess_dense_frame_009,rule_only_or_bad_box,rule_121,,mother_bud_pair,,,"130.00,27.00,184.00,86.00",,3186.00,,,No manual box matched this rule box at IoU threshold.
_ess_dense_frame_009,rule_only_or_bad_box,rule_124,,mother_bud_pair,,,"70.00,224.00,141.00,255.00",,2201.00,,,No manual box matched this rule box at IoU threshold.
_ess_dense_frame_009,rule_only_or_bad_box,rule_125,,mother_bud_pair,,,"82.00,137.00,129.00,202.00",,3055.00,,,No manual box matched this rule box at IoU threshold.
_ess_dense_frame_009,rule_only_or_bad_box,rule_126,,single_cell,,,"142.00,72.00,178.00,106.00",,1224.00,,,No manual box matched this rule box at IoU threshold.
_ess_dense_frame_009,manual_only_missed_by_rule,,manual_149,,early_bud_pair,,,"54.00,132.00,119.00,180.00",,3120.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_009,manual_only_missed_by_rule,,manual_150,,single_cell,,,"156.00,142.00,196.00,178.00",,1440.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_009,manual_only_missed_by_rule,,manual_151,,single_cell,,,"171.00,18.00,221.00,67.00",,2450.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_009,manual_only_missed_by_rule,,manual_153,,early_bud_pair,,,"77.00,169.00,129.00,204.00",,1820.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_009,manual_only_missed_by_rule,,manual_154,,single_cell,,,"91.00,103.00,143.00,147.00",,2288.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_004,same_class_box_match,rule_116,manual_157,mother_bud_pair,mother_bud_pair,0.7887,"125.00,95.00,182.00,149.00","121.00,87.00,181.00,150.00",3078.00,3780.00,0.8143,
_ess_dense_frame_004,same_class_box_match,rule_119,manual_155,early_bud_pair,early_bud_pair,0.7601,"48.00,50.00,92.00,103.00","51.00,49.00,87.00,100.00",2332.00,1836.00,1.2702,
_ess_dense_frame_004,class_mismatch_box_match,rule_120,manual_159,early_bud_pair,single_cell,0.6015,"84.00,118.00,126.00,152.00","77.00,118.00,124.00,142.00",1428.00,1128.00,1.2660,
_ess_dense_frame_004,same_class_box_match,rule_118,manual_156,mother_bud_pair,mother_bud_pair,0.5747,"78.00,84.00,133.00,126.00","59.00,82.00,128.00,120.00",2310.00,2622.00,0.8810,
_ess_dense_frame_004,class_mismatch_box_match,rule_117,manual_161,mother_bud_pair,single_cell,0.5203,"91.00,139.00,156.00,175.00","114.00,134.00,159.00,172.00",2340.00,1710.00,1.3684,
_ess_dense_frame_004,manual_only_missed_by_rule,,manual_158,,single_cell,,,"155.00,90.00,192.00,131.00",,1517.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_004,manual_only_missed_by_rule,,manual_160,,single_cell,,,"83.00,137.00,128.00,178.00",,1845.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_023,same_class_box_match,rule_159,manual_171,single_cell,single_cell,0.8351,"50.00,211.00,91.00,255.00","48.00,209.00,94.00,254.00",1804.00,2070.00,0.8715,
alphafactor_arrest_frame_023,class_mismatch_box_match,rule_155,manual_172,early_bud_pair,single_cell,0.7584,"79.00,99.00,125.00,148.00","70.00,100.00,124.00,151.00",2254.00,2754.00,0.8184,
alphafactor_arrest_frame_023,same_class_box_match,rule_158,manual_170,single_cell,single_cell,0.6293,"79.00,198.00,114.00,238.00","79.00,191.00,120.00,232.00",1400.00,1681.00,0.8328,
alphafactor_arrest_frame_023,class_mismatch_box_match,rule_156,manual_162,early_bud_pair,single_cell,0.5507,"181.00,60.00,221.00,125.00","184.00,56.00,224.00,103.00",2600.00,1880.00,1.3830,
alphafactor_arrest_frame_023,rule_only_or_bad_box,rule_154,,mother_bud_pair,,,"30.00,114.00,84.00,185.00",,3834.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_023,rule_only_or_bad_box,rule_157,,single_cell,,,"119.00,0.00,160.00,33.00",,1353.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_023,rule_only_or_bad_box,rule_160,,single_cell,,,"79.00,230.00,116.00,255.00",,925.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_023,manual_only_missed_by_rule,,manual_163,,single_cell,,,"116.00,53.00,168.00,102.00",,2548.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_023,manual_only_missed_by_rule,,manual_164,,single_cell,,,"150.00,85.00,204.00,122.00",,1998.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_023,manual_only_missed_by_rule,,manual_165,,single_cell,,,"133.00,102.00,201.00,144.00",,2856.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_023,manual_only_missed_by_rule,,manual_166,,single_cell,,,"113.00,121.00,154.00,153.00",,1312.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_023,manual_only_missed_by_rule,,manual_167,,single_cell,,,"27.00,147.00,62.00,186.00",,1365.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_023,manual_only_missed_by_rule,,manual_168,,single_cell,,,"36.00,111.00,106.00,164.00",,3710.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_023,manual_only_missed_by_rule,,manual_169,,single_cell,,,"66.00,64.00,130.00,112.00",,3072.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_016,class_mismatch_box_match,rule_146,manual_178,early_bud_pair,single_cell,0.7730,"50.00,89.00,94.00,136.00","49.00,85.00,92.00,131.00",2068.00,1978.00,1.0455,
alphafactor_arrest_frame_016,class_mismatch_box_match,rule_148,manual_173,early_bud_pair,single_cell,0.7696,"41.00,20.00,100.00,63.00","37.00,17.00,97.00,67.00",2537.00,3000.00,0.8457,
alphafactor_arrest_frame_016,class_mismatch_box_match,rule_145,manual_175,early_bud_pair,single_cell,0.7335,"182.00,48.00,238.00,94.00","185.00,44.00,244.00,98.00",2576.00,3186.00,0.8085,
alphafactor_arrest_frame_016,class_mismatch_box_match,rule_147,manual_177,early_bud_pair,single_cell,0.5261,"95.00,119.00,163.00,165.00","126.00,118.00,163.00,164.00",3128.00,1702.00,1.8378,
alphafactor_arrest_frame_016,class_mismatch_box_match,rule_144,manual_179,mother_bud_pair,single_cell,0.5041,"71.00,99.00,133.00,155.00","62.00,93.00,110.00,154.00",3472.00,2928.00,1.1858,
alphafactor_arrest_frame_016,rule_only_or_bad_box,rule_149,,single_cell,,,"233.00,231.00,255.00,255.00",,528.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_016,manual_only_missed_by_rule,,manual_174,,single_cell,,,"86.00,31.00,143.00,63.00",,1824.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_016,manual_only_missed_by_rule,,manual_176,,single_cell,,,"101.00,50.00,154.00,114.00",,3392.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_013,class_mismatch_box_match,rule_142,manual_180,early_bud_pair,single_cell,0.7343,"79.00,10.00,131.00,47.00","78.00,3.00,129.00,44.00",1924.00,2091.00,0.9201,
alphafactor_arrest_frame_013,class_mismatch_box_match,rule_139,manual_186,mother_bud_pair,single_cell,0.7239,"116.00,94.00,170.00,154.00","120.00,100.00,175.00,158.00",3240.00,3190.00,1.0157,
alphafactor_arrest_frame_013,rule_only_or_bad_box,rule_140,,mother_bud_pair,,,"79.00,77.00,143.00,148.00",,4544.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_013,rule_only_or_bad_box,rule_141,,mother_bud_pair,,,"101.00,122.00,168.00,194.00",,4824.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_013,rule_only_or_bad_box,rule_143,,single_cell,,,"0.00,178.00,25.00,217.00",,975.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_013,manual_only_missed_by_rule,,manual_181,,single_cell,,,"182.00,31.00,240.00,75.00",,2552.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_013,manual_only_missed_by_rule,,manual_182,,single_cell,,,"80.00,37.00,143.00,86.00",,3087.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_013,manual_only_missed_by_rule,,manual_183,,single_cell,,,"109.00,150.00,172.00,202.00",,3276.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_013,manual_only_missed_by_rule,,manual_184,,single_cell,,,"158.00,104.00,198.00,145.00",,1640.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_013,manual_only_missed_by_rule,,manual_185,,single_cell,,,"159.00,126.00,205.00,170.00",,2024.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_013,manual_only_missed_by_rule,,manual_187,,single_cell,,,"115.00,48.00,168.00,98.00",,2650.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_020,class_mismatch_box_match,rule_152,manual_195,early_bud_pair,single_cell,0.8345,"16.00,0.00,56.00,44.00","11.00,1.00,58.00,44.00",1760.00,2021.00,0.8709,
alphafactor_arrest_frame_020,class_mismatch_box_match,rule_150,manual_193,mother_bud_pair,single_cell,0.5404,"41.00,65.00,102.00,123.00","40.00,66.00,86.00,109.00",3538.00,1978.00,1.7887,
alphafactor_arrest_frame_020,rule_only_or_bad_box,rule_151,,early_bud_pair,,,"162.00,90.00,194.00,132.00",,1344.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_020,rule_only_or_bad_box,rule_153,,early_bud_pair,,,"77.13,67.17,145.60,112.80",,3124.29,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_020,manual_only_missed_by_rule,,manual_188,,single_cell,,,"162.00,83.00,207.00,148.00",,2925.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_020,manual_only_missed_by_rule,,manual_189,,single_cell,,,"128.00,96.00,178.00,141.00",,2250.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_020,manual_only_missed_by_rule,,manual_190,,single_cell,,,"115.00,77.00,168.00,114.00",,1961.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_020,manual_only_missed_by_rule,,manual_191,,single_cell,,,"76.00,70.00,118.00,97.00",,1134.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_020,manual_only_missed_by_rule,,manual_192,,single_cell,,,"57.00,83.00,105.00,123.00",,1920.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_020,manual_only_missed_by_rule,,manual_194,,single_cell,,,"22.00,46.00,67.00,85.00",,1755.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_006,class_mismatch_box_match,rule_138,manual_198,early_bud_pair,single_cell,0.6733,"91.00,164.00,123.00,202.00","85.00,164.00,128.00,206.00",1216.00,1806.00,0.6733,
alphafactor_arrest_frame_006,rule_only_or_bad_box,rule_135,,mother_bud_pair,,,"91.00,111.00,144.00,187.00",,4028.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_006,rule_only_or_bad_box,rule_136,,mother_bud_pair,,,"111.00,107.00,185.00,163.00",,4144.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_006,rule_only_or_bad_box,rule_137,,early_bud_pair,,,"68.00,44.00,127.00,106.00",,3658.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_006,manual_only_missed_by_rule,,manual_196,,single_cell,,,"62.00,37.00,117.00,83.00",,2530.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_006,manual_only_missed_by_rule,,manual_197,,single_cell,,,"140.00,122.00,188.00,178.00",,2688.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_006,manual_only_missed_by_rule,,manual_199,,single_cell,,,"97.00,140.00,162.00,192.00",,3380.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_006,manual_only_missed_by_rule,,manual_200,,single_cell,,,"81.00,104.00,123.00,159.00",,2310.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_006,manual_only_missed_by_rule,,manual_201,,single_cell,,,"110.00,106.00,156.00,153.00",,2162.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_001,class_mismatch_box_match,rule_134,manual_204,early_bud_pair,single_cell,0.5543,"202.00,11.00,238.00,77.00","196.00,36.00,239.00,77.00",2376.00,1763.00,1.3477,
alphafactor_arrest_frame_001,rule_only_or_bad_box,rule_133,,mother_bud_pair,,,"67.00,39.00,135.00,94.00",,3740.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_001,manual_only_missed_by_rule,,manual_202,,single_cell,,,"146.00,162.00,185.00,215.00",,2067.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_001,manual_only_missed_by_rule,,manual_203,,single_cell,,,"184.00,4.00,230.00,51.00",,2162.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_001,manual_only_missed_by_rule,,manual_205,,single_cell,,,"62.00,39.00,105.00,78.00",,1677.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_001,manual_only_missed_by_rule,,manual_206,,single_cell,,,"101.00,3.00,154.00,46.00",,2279.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_001,manual_only_missed_by_rule,,manual_207,,single_cell,,,"84.00,28.00,129.00,73.00",,2025.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_001,manual_only_missed_by_rule,,manual_208,,single_cell,,,"81.00,109.00,130.00,149.00",,1960.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_001,manual_only_missed_by_rule,,manual_209,,single_cell,,,"89.00,81.00,132.00,123.00",,1806.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_001,manual_only_missed_by_rule,,manual_210,,single_cell,,,"120.00,81.00,157.00,121.00",,1480.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_001,manual_only_missed_by_rule,,manual_211,,single_cell,,,"89.00,55.00,135.00,95.00",,1840.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_001,manual_only_missed_by_rule,,manual_212,,single_cell,,,"118.00,58.00,159.00,93.00",,1435.00,,No rule box matched this manual box at IoU threshold.
training_1_frame_030,same_class_box_match,rule_186,manual_216,early_bud_pair,early_bud_pair,0.7536,"74.00,155.00,120.00,201.00","72.00,150.00,124.00,204.00",2116.00,2808.00,0.7536,
training_1_frame_030,same_class_box_match,rule_183,manual_217,mother_bud_pair,mother_bud_pair,0.6805,"58.00,165.00,116.00,225.00","52.00,173.00,127.00,224.00",3480.00,3825.00,0.9098,
training_1_frame_030,same_class_box_match,rule_187,manual_213,early_bud_pair,early_bud_pair,0.6735,"128.00,41.00,163.00,95.00","124.00,43.00,156.00,97.00",1890.00,1728.00,1.0938,
training_1_frame_030,class_mismatch_box_match,rule_188,manual_215,early_bud_pair,mother_bud_pair,0.5476,"134.00,2.00,176.00,48.00","131.00,2.00,203.00,51.00",1932.00,3528.00,0.5476,
training_1_frame_030,class_mismatch_box_match,rule_184,manual_214,mother_bud_pair,early_bud_pair,0.5300,"154.00,14.00,208.00,80.00","154.00,43.00,212.00,81.00",3564.00,2204.00,1.6171,
training_1_frame_030,rule_only_or_bad_box,rule_185,,mother_bud_pair,,,"58.00,214.00,125.00,255.00",,2747.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_025,same_class_box_match,rule_176,manual_218,single_cell,single_cell,0.8692,"92.00,70.00,127.00,104.00","90.00,68.00,126.00,104.00",1190.00,1296.00,0.9182,
training_1_frame_025,same_class_box_match,rule_177,manual_219,single_cell,single_cell,0.6593,"105.00,90.00,142.00,128.00","97.00,87.00,141.00,123.00",1406.00,1584.00,0.8876,
training_1_frame_025,class_mismatch_box_match,rule_174,manual_222,mother_bud_pair,early_bud_pair,0.6120,"145.00,46.00,207.00,113.00","142.00,65.00,213.00,110.00",4154.00,3195.00,1.3002,
training_1_frame_025,class_mismatch_box_match,rule_173,manual_220,mother_bud_pair,early_bud_pair,0.5227,"129.00,99.00,203.00,157.00","121.00,97.00,175.00,154.00",4292.00,3078.00,1.3944,
training_1_frame_025,rule_only_or_bad_box,rule_172,,mother_bud_pair,,,"107.00,43.00,155.00,106.00",,3024.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_025,rule_only_or_bad_box,rule_175,,early_bud_pair,,,"94.00,207.00,142.00,255.00",,2304.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_025,manual_only_missed_by_rule,,manual_221,,early_bud_pair,,,"161.00,101.00,217.00,144.00",,2408.00,,No rule box matched this manual box at IoU threshold.
training_1_frame_025,manual_only_missed_by_rule,,manual_223,,mother_bud_pair,,,"119.00,47.00,178.00,93.00",,2714.00,,No rule box matched this manual box at IoU threshold.
training_1_frame_025,manual_only_missed_by_rule,,manual_224,,single_cell,,,"106.00,40.00,146.00,75.00",,1400.00,,No rule box matched this manual box at IoU threshold.
training_1_frame_057,rule_only_or_bad_box,rule_205,,mother_bud_pair,,,"78.00,96.00,143.00,155.00",,3835.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_057,rule_only_or_bad_box,rule_206,,mother_bud_pair,,,"44.00,81.00,93.00,141.00",,2940.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_057,rule_only_or_bad_box,rule_207,,mother_bud_pair,,,"216.00,51.00,255.00,113.00",,2418.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_057,rule_only_or_bad_box,rule_208,,mother_bud_pair,,,"156.00,0.00,219.00,22.00",,1386.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_057,rule_only_or_bad_box,rule_209,,mother_bud_pair,,,"35.00,22.00,99.00,73.00",,3264.00,,,No manual box matched this rule box at IoU threshold.
training_1_frame_057,manual_only_missed_by_rule,,manual_225,,single_cell,,,"36.00,32.00,77.00,71.00",,1599.00,,No rule box matched this manual box at IoU threshold.
training_1_frame_057,manual_only_missed_by_rule,,manual_226,,single_cell,,,"53.00,21.00,101.00,58.00",,1776.00,,No rule box matched this manual box at IoU threshold.
training_1_frame_057,manual_only_missed_by_rule,,manual_227,,single_cell,,,"46.00,79.00,88.00,115.00",,1512.00,,No rule box matched this manual box at IoU threshold.
training_1_frame_057,manual_only_missed_by_rule,,manual_228,,single_cell,,,"43.00,105.00,72.00,141.00",,1044.00,,No rule box matched this manual box at IoU threshold.
training_1_frame_057,manual_only_missed_by_rule,,manual_229,,early_bud_pair,,,"92.00,117.00,144.00,153.00",,1872.00,,No rule box matched this manual box at IoU threshold.
training_1_frame_042,same_class_box_match,rule_196,manual_231,mother_bud_pair,mother_bud_pair,0.8279,"15.00,117.00,65.00,179.00","17.00,111.00,62.00,179.00",3100.00,3060.00,1.0131,
