image_id,class_name,x1,y1,x2,y2,source,review_status,notes
training_1_frame_008,early_bud_pair,106.66,-0.94,147.66,44.06,manual_review_app,reviewed,
training_1_frame_008,single_cell,149.66,61.06,203.66,109.07,manual_review_app,reviewed,
training_1_frame_008,mother_bud_pair,48.65,112.07,85.65,183.07,manual_review_app,reviewed,
training_1_frame_063,mother_bud_pair,80.65,29.06,130.66,102.07,manual_review_app,reviewed,
training_1_frame_063,early_bud_pair,100.66,40.06,162.66,87.07,manual_review_app,reviewed,
training_1_frame_063,single_cell,81.65,-0.94,122.66,38.06,manual_review_app,reviewed,
training_1_frame_056,single_cell,89.66,111.07,122.66,147.07,manual_review_app,reviewed,
training_1_frame_056,mother_bud_pair,129.66,64.06,189.66,104.07,manual_review_app,reviewed,
training_1_frame_056,early_bud_pair,103.66,83.07,146.66,141.07,manual_review_app,reviewed,
training_1_frame_032,early_bud_pair,100.66,40.06,156.66,83.07,manual_review_app,reviewed,
training_1_frame_032,early_bud_pair,67.65,100.07,123.66,142.07,manual_review_app,reviewed,
training_1_frame_032,mother_bud_pair,58.65,72.06,128.66,113.07,manual_review_app,reviewed,
training_1_frame_032,single_cell,125.66,63.06,161.66,115.07,manual_review_app,reviewed,
training_1_frame_000,mother_bud_pair,131.66,59.06,202.66,102.07,manual_review_app,reviewed,
training_1_frame_000,early_bud_pair,104.66,84.07,156.66,149.07,manual_review_app,reviewed,
training_1_frame_000,early_bud_pair,8.65,63.06,60.65,113.07,manual_review_app,reviewed,
training_2_frame_092,early_bud_pair,152.66,80.07,209.66,116.07,manual_review_app,reviewed,
training_2_frame_092,early_bud_pair,65.65,170.07,113.66,229.07,manual_review_app,reviewed,
training_2_frame_092,early_bud_pair,87.65,4.06,125.66,47.06,manual_review_app,reviewed,
training_2_frame_092,mother_bud_pair,133.66,31.06,188.66,91.07,manual_review_app,reviewed,
training_2_frame_092,single_cell,12.65,194.07,50.65,228.07,manual_review_app,reviewed,
training_2_frame_092,single_cell,117.66,7.06,151.66,43.06,manual_review_app,reviewed,
training_2_frame_076,early_bud_pair,59.65,49.06,110.66,93.07,manual_review_app,reviewed,
training_2_frame_076,early_bud_pair,83.65,15.06,129.66,68.06,manual_review_app,reviewed,
training_2_frame_076,mother_bud_pair,122.66,91.07,183.66,137.07,manual_review_app,reviewed,
training_2_frame_076,mother_bud_pair,65.65,122.07,121.66,179.07,manual_review_app,reviewed,
training_2_frame_076,mother_bud_pair,124.66,5.06,167.66,58.06,manual_review_app,reviewed,
training_2_frame_103,mother_bud_pair,70.65,103.07,120.66,168.07,manual_review_app,reviewed,
training_2_frame_103,early_bud_pair,30.65,60.06,80.65,99.07,manual_review_app,reviewed,
training_2_frame_103,single_cell,57.65,49.06,97.66,87.07,manual_review_app,reviewed,
training_2_frame_103,single_cell,183.66,66.06,229.66,114.07,manual_review_app,reviewed,
training_2_frame_103,single_cell,175.66,154.07,221.66,190.07,manual_review_app,reviewed,
training_2_frame_050,mother_bud_pair,117.66,142.07,182.66,212.07,manual_review_app,reviewed,
training_2_frame_050,early_bud_pair,45.65,63.06,92.66,119.07,manual_review_app,reviewed,
training_2_frame_050,early_bud_pair,125.66,49.06,185.66,95.07,manual_review_app,reviewed,
training_2_frame_013,early_bud_pair,53.65,42.06,95.66,95.07,manual_review_app,reviewed,
training_2_frame_013,early_bud_pair,33.65,18.06,76.65,61.06,manual_review_app,reviewed,
training_2_frame_013,single_cell,209.66,125.07,245.66,166.07,manual_review_app,reviewed,
training_2_frame_013,mother_bud_pair,26.65,65.06,71.65,126.07,manual_review_app,reviewed,
training_2_frame_013,mother_bud_pair,121.66,47.06,190.66,98.07,manual_review_app,reviewed,
training_2_frame_013,mother_bud_pair,171.66,106.07,225.66,169.07,manual_review_app,reviewed,
training_2_frame_100,mother_bud_pair,118.66,68.06,175.66,140.07,manual_review_app,reviewed,
training_2_frame_100,mother_bud_pair,12.65,219.07,67.65,251.07,manual_review_app,reviewed,
training_2_frame_100,single_cell,83.65,145.07,123.66,193.07,manual_review_app,reviewed,
training_2_frame_100,single_cell,104.66,140.07,154.66,200.07,manual_review_app,reviewed,
training_2_frame_100,single_cell,107.66,20.06,145.66,56.06,manual_review_app,reviewed,
training_2_frame_100,single_cell,125.66,2.06,157.66,41.06,manual_review_app,reviewed,
training_2_frame_091,single_cell,58.65,55.06,96.66,89.07,manual_review_app,reviewed,
training_2_frame_091,single_cell,68.65,84.07,102.66,122.07,manual_review_app,reviewed,
training_2_frame_091,single_cell,170.66,119.07,210.66,155.07,manual_review_app,reviewed,
training_2_frame_091,single_cell,161.66,89.07,200.66,127.07,manual_review_app,reviewed,
training_2_frame_091,single_cell,18.65,109.07,57.65,148.07,manual_review_app,reviewed,
training_2_frame_091,early_bud_pair,45.65,110.07,88.65,160.07,manual_review_app,reviewed,
training_2_frame_091,mother_bud_pair,152.66,51.06,212.66,99.07,manual_review_app,reviewed,
training_2_frame_084,early_bud_pair,115.66,46.06,172.66,88.07,manual_review_app,reviewed,
training_2_frame_084,mother_bud_pair,26.65,116.07,75.65,182.07,manual_review_app,reviewed,
training_2_frame_084,single_cell,144.66,105.07,182.66,145.07,manual_review_app,reviewed,
training_2_frame_084,single_cell,145.66,79.07,182.66,114.07,manual_review_app,reviewed,
training_2_frame_084,single_cell,212.66,88.07,253.66,126.07,manual_review_app,reviewed,
training_2_frame_069,single_cell,135.66,39.06,169.66,78.06,manual_review_app,reviewed,
training_2_frame_069,early_bud_pair,102.66,42.06,149.66,91.07,manual_review_app,reviewed,
training_2_frame_069,early_bud_pair,225.66,78.06,252.66,130.07,manual_review_app,reviewed,
training_2_frame_069,mother_bud_pair,73.65,114.07,121.66,188.07,manual_review_app,reviewed,
training_2_frame_060,mother_bud_pair,69.65,127.07,109.66,185.07,manual_review_app,reviewed,
training_2_frame_060,early_bud_pair,132.66,12.06,173.66,58.06,manual_review_app,reviewed,
training_2_frame_060,early_bud_pair,69.65,59.06,117.66,96.07,manual_review_app,reviewed,
training_2_frame_060,single_cell,41.65,63.06,78.65,100.07,manual_review_app,reviewed,
training_2_frame_060,single_cell,45.65,93.07,87.65,144.07,manual_review_app,reviewed,
training_2_frame_048,single_cell,143.66,200.07,182.66,234.07,manual_review_app,reviewed,
training_2_frame_048,single_cell,173.66,187.07,213.66,232.07,manual_review_app,reviewed,
training_2_frame_048,mother_bud_pair,87.65,61.06,146.66,104.07,manual_review_app,reviewed,
training_2_frame_048,early_bud_pair,33.65,88.07,74.65,144.07,manual_review_app,reviewed,
training_2_frame_048,early_bud_pair,159.66,65.06,201.66,104.07,manual_review_app,reviewed,
training_2_frame_029,early_bud_pair,110.66,86.07,151.66,135.07,manual_review_app,reviewed,
training_2_frame_029,mother_bud_pair,102.66,118.07,165.66,167.07,manual_review_app,reviewed,
training_2_frame_019,mother_bud_pair,120.66,36.06,177.66,114.07,manual_review_app,reviewed,
training_2_frame_019,early_bud_pair,59.65,73.06,115.66,114.07,manual_review_app,reviewed,
training_2_frame_019,early_bud_pair,88.65,156.07,134.66,214.07,manual_review_app,reviewed,
training_2_frame_019,single_cell,70.65,137.07,113.66,174.07,manual_review_app,reviewed,
training_2_frame_019,single_cell,103.66,128.07,143.66,170.07,manual_review_app,reviewed,
training_2_frame_002,single_cell,198.66,85.07,238.66,126.07,manual_review_app,reviewed,
training_2_frame_002,mother_bud_pair,145.66,85.07,204.66,139.07,manual_review_app,reviewed,
training_2_frame_002,mother_bud_pair,175.66,53.06,228.66,108.07,manual_review_app,reviewed,
training_2_frame_002,early_bud_pair,0.65,53.06,43.65,111.07,manual_review_app,reviewed,
training_2_frame_002,early_bud_pair,196.66,115.07,249.66,156.07,manual_review_app,reviewed,
training_2_frame_105,early_bud_pair,140.66,102.07,176.66,163.07,manual_review_app,reviewed,
training_2_frame_105,mother_bud_pair,78.65,108.07,135.66,146.07,manual_review_app,reviewed,
training_2_frame_105,mother_bud_pair,110.66,49.06,152.66,104.07,manual_review_app,reviewed,
training_2_frame_081,mother_bud_pair,111.66,151.07,164.66,207.07,manual_review_app,reviewed,
training_2_frame_081,mother_bud_pair,137.66,2.06,188.66,54.06,manual_review_app,reviewed,
training_2_frame_081,mother_bud_pair,19.65,0.06,77.65,49.06,manual_review_app,reviewed,
training_2_frame_064,mother_bud_pair,112.66,103.07,160.66,167.07,manual_review_app,reviewed,
training_2_frame_064,mother_bud_pair,84.65,103.07,122.66,161.07,manual_review_app,reviewed,
training_2_frame_064,early_bud_pair,94.66,40.06,151.66,88.07,manual_review_app,reviewed,
training_2_frame_046,early_bud_pair,73.65,132.07,128.66,171.07,manual_review_app,reviewed,
training_2_frame_046,early_bud_pair,65.65,160.07,118.66,209.07,manual_review_app,reviewed,
training_2_frame_046,early_bud_pair,151.66,53.06,204.66,90.07,manual_review_app,reviewed,
training_2_frame_046,single_cell,131.66,37.06,164.66,66.06,manual_review_app,reviewed,
training_2_frame_046,single_cell,150.66,17.06,191.66,61.06,manual_review_app,reviewed,
training_2_frame_033,single_cell,69.65,142.07,102.66,184.07,manual_review_app,reviewed,
training_2_frame_033,single_cell,110.66,140.07,137.66,176.07,manual_review_app,reviewed,
training_2_frame_033,single_cell,86.65,105.07,132.66,156.07,manual_review_app,reviewed,
training_2_frame_033,mother_bud_pair,18.65,112.07,68.65,164.07,manual_review_app,reviewed,
training_2_frame_033,early_bud_pair,53.65,99.07,96.66,158.07,manual_review_app,reviewed,
training_2_frame_024,early_bud_pair,95.66,117.07,145.66,172.07,manual_review_app,reviewed,
training_2_frame_024,early_bud_pair,98.66,57.06,138.66,108.07,manual_review_app,reviewed,
training_2_frame_024,single_cell,179.66,33.06,229.66,71.06,manual_review_app,reviewed,
training_2_frame_012,mother_bud_pair,102.66,7.06,163.66,73.06,manual_review_app,reviewed,
training_2_frame_012,mother_bud_pair,171.66,62.06,216.66,123.07,manual_review_app,reviewed,
training_2_frame_012,early_bud_pair,143.66,50.06,186.66,114.07,manual_review_app,reviewed,
training_2_frame_112,mother_bud_pair,45.65,36.06,88.65,98.07,manual_review_app,reviewed,
training_2_frame_112,mother_bud_pair,72.65,49.06,134.66,91.07,manual_review_app,reviewed,
training_2_frame_112,mother_bud_pair,155.66,86.07,212.66,131.07,manual_review_app,reviewed,
training_2_frame_059,mother_bud_pair,91.66,164.07,133.66,218.07,manual_review_app,reviewed,
training_2_frame_059,early_bud_pair,103.66,122.07,161.66,181.07,manual_review_app,reviewed,
training_2_frame_059,single_cell,117.66,24.06,158.66,61.06,manual_review_app,reviewed,
training_2_frame_095,single_cell,115.66,176.07,153.66,214.07,manual_review_app,reviewed,
training_2_frame_095,single_cell,133.66,21.06,169.66,59.06,manual_review_app,reviewed,
training_2_frame_095,mother_bud_pair,65.65,96.07,134.66,143.07,manual_review_app,reviewed,
training_2_frame_095,early_bud_pair,90.66,164.07,135.66,207.07,manual_review_app,reviewed,
