image_id,comparison_type,rule_id,manual_id,rule_class,manual_class,iou,rule_box,manual_box,rule_area_px2,manual_area_px2,area_ratio_rule_over_manual,notes
Colorado+htb2-GFP_frame_004,class_mismatch_box_match,rule_81,manual_115,early_bud_pair,mother_bud_pair,0.5722,"8.00,70.00,55.00,113.00","5.65,63.06,63.65,104.07",2021.00,2378.58,0.8497,
Colorado+htb2-GFP_frame_004,rule_only_or_bad_box,rule_74,,mother_bud_pair,,,"29.00,70.00,97.00,134.00",,4352.00,,,No manual box matched this rule box at IoU threshold.
Colorado+htb2-GFP_frame_004,rule_only_or_bad_box,rule_75,,mother_bud_pair,,,"103.00,66.00,177.00,146.00",,5920.00,,,No manual box matched this rule box at IoU threshold.
Colorado+htb2-GFP_frame_004,rule_only_or_bad_box,rule_76,,mother_bud_pair,,,"45.00,204.00,93.00,255.00",,2448.00,,,No manual box matched this rule box at IoU threshold.
Colorado+htb2-GFP_frame_004,rule_only_or_bad_box,rule_77,,mother_bud_pair,,,"153.00,107.00,205.00,172.00",,3380.00,,,No manual box matched this rule box at IoU threshold.
Colorado+htb2-GFP_frame_004,rule_only_or_bad_box,rule_78,,early_bud_pair,,,"203.00,212.00,244.00,255.00",,1763.00,,,No manual box matched this rule box at IoU threshold.
Colorado+htb2-GFP_frame_004,rule_only_or_bad_box,rule_80,,early_bud_pair,,,"59.00,27.00,122.00,97.00",,4410.00,,,No manual box matched this rule box at IoU threshold.
Colorado+htb2-GFP_frame_004,manual_only_missed_by_rule,,manual_108,,single_cell,,,"164.66,107.07,200.66,140.07",,1188.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_004,manual_only_missed_by_rule,,manual_109,,single_cell,,,"153.66,132.07,192.66,172.07",,1560.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_004,manual_only_missed_by_rule,,manual_110,,single_cell,,,"89.66,99.07,113.66,126.07",,648.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_004,manual_only_missed_by_rule,,manual_111,,single_cell,,,"68.65,77.06,98.66,105.07",,840.58,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_004,manual_only_missed_by_rule,,manual_112,,mother_bud_pair,,,"56.65,18.06,108.66,59.06",,2132.41,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_004,manual_only_missed_by_rule,,manual_114,,mother_bud_pair,,,"18.65,97.07,81.65,132.07",,2205.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_004,manual_only_missed_by_rule,,manual_116,,mother_bud_pair,,,"135.66,90.07,165.66,146.07",,1680.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_004,manual_only_missed_by_rule,,manual_117,,early_bud_pair,,,"142.66,50.06,170.66,92.07",,1176.28,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_004,manual_only_missed_by_rule,,manual_120,,mother_bud_pair,,,"85.65,96.07,141.66,142.07",,2576.46,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_017,same_class_box_match,rule_108,manual_127,single_cell,single_cell,0.7208,"204.00,94.00,242.00,130.00","205.66,95.07,239.66,124.07",1368.00,986.00,1.3874,
Colorado+htb2-GFP_frame_017,same_class_box_match,rule_105,manual_124,early_bud_pair,early_bud_pair,0.6267,"182.00,33.00,236.00,73.00","191.66,31.06,231.66,68.06",2160.00,1480.00,1.4595,
Colorado+htb2-GFP_frame_017,same_class_box_match,rule_107,manual_129,single_cell,single_cell,0.5633,"97.00,30.00,135.00,71.00","96.66,26.06,127.66,61.06",1558.00,1085.00,1.4359,
Colorado+htb2-GFP_frame_017,same_class_box_match,rule_103,manual_121,mother_bud_pair,mother_bud_pair,0.5136,"154.00,105.00,210.00,172.00","156.66,127.07,203.66,168.07",3752.00,1927.00,1.9471,
Colorado+htb2-GFP_frame_017,rule_only_or_bad_box,rule_101,,mother_bud_pair,,,"86.00,99.00,170.00,173.00",,6216.00,,,No manual box matched this rule box at IoU threshold.
Colorado+htb2-GFP_frame_017,rule_only_or_bad_box,rule_102,,mother_bud_pair,,,"166.00,58.00,223.00,114.00",,3192.00,,,No manual box matched this rule box at IoU threshold.
Colorado+htb2-GFP_frame_017,rule_only_or_bad_box,rule_104,,mother_bud_pair,,,"0.00,0.00,49.00,50.00",,2450.00,,,No manual box matched this rule box at IoU threshold.
Colorado+htb2-GFP_frame_017,rule_only_or_bad_box,rule_106,,early_bud_pair,,,"108.00,42.00,156.00,95.00",,2544.00,,,No manual box matched this rule box at IoU threshold.
Colorado+htb2-GFP_frame_017,manual_only_missed_by_rule,,manual_122,,early_bud_pair,,,"75.65,111.07,117.66,155.07",,1848.44,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_017,manual_only_missed_by_rule,,manual_123,,early_bud_pair,,,"132.66,113.07,162.66,168.07",,1650.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_017,manual_only_missed_by_rule,,manual_125,,early_bud_pair,,,"158.66,45.06,194.66,98.07",,1908.36,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_017,manual_only_missed_by_rule,,manual_126,,mother_bud_pair,,,"187.66,55.06,218.66,110.07",,1705.31,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_017,manual_only_missed_by_rule,,manual_128,,single_cell,,,"169.66,103.07,208.66,140.07",,1443.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_017,manual_only_missed_by_rule,,manual_130,,single_cell,,,"113.66,47.06,143.66,83.07",,1080.30,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_017,manual_only_missed_by_rule,,manual_131,,single_cell,,,"138.66,39.06,164.66,74.06",,910.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_017,manual_only_missed_by_rule,,manual_132,,single_cell,,,"125.66,74.06,163.66,104.07",,1140.38,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_017,manual_only_missed_by_rule,,manual_133,,single_cell,,,"100.66,83.07,143.66,133.07",,2150.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_005,same_class_box_match,rule_83,manual_143,mother_bud_pair,mother_bud_pair,0.8618,"171.00,59.00,238.00,110.00","173.66,61.06,237.66,107.07",3417.00,2944.64,1.1604,
Colorado+htb2-GFP_frame_005,same_class_box_match,rule_86,manual_142,mother_bud_pair,mother_bud_pair,0.7839,"137.00,82.00,192.00,137.00","136.66,86.07,185.66,135.07",3025.00,2401.00,1.2599,
Colorado+htb2-GFP_frame_005,same_class_box_match,rule_85,manual_141,mother_bud_pair,mother_bud_pair,0.6806,"39.00,88.00,106.00,122.00","52.65,84.07,103.66,121.07",2278.00,1887.37,1.2070,
Colorado+htb2-GFP_frame_005,same_class_box_match,rule_84,manual_144,mother_bud_pair,mother_bud_pair,0.6742,"173.00,30.00,230.00,75.00","170.66,26.06,226.66,66.06",2565.00,2240.00,1.1451,
Colorado+htb2-GFP_frame_005,rule_only_or_bad_box,rule_87,,mother_bud_pair,,,"0.00,49.00,63.00,103.00",,3402.00,,,No manual box matched this rule box at IoU threshold.
Colorado+htb2-GFP_frame_005,rule_only_or_bad_box,rule_88,,early_bud_pair,,,"161.00,207.00,218.00,255.00",,2736.00,,,No manual box matched this rule box at IoU threshold.
Colorado+htb2-GFP_frame_005,rule_only_or_bad_box,rule_89,,early_bud_pair,,,"219.00,219.00,255.00,255.00",,1296.00,,,No manual box matched this rule box at IoU threshold.
Colorado+htb2-GFP_frame_005,manual_only_missed_by_rule,,manual_134,,single_cell,,,"43.65,25.06,85.65,67.06",,1764.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_005,manual_only_missed_by_rule,,manual_135,,single_cell,,,"6.65,53.06,39.65,86.07",,1089.33,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_005,manual_only_missed_by_rule,,manual_136,,single_cell,,,"185.66,92.07,215.66,124.07",,960.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_005,manual_only_missed_by_rule,,manual_137,,single_cell,,,"101.66,134.07,131.66,163.07",,870.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_005,manual_only_missed_by_rule,,manual_138,,single_cell,,,"133.66,127.07,170.66,167.07",,1480.00,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_005,manual_only_missed_by_rule,,manual_139,,single_cell,,,"55.65,112.07,89.66,139.07",,918.27,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_005,manual_only_missed_by_rule,,manual_140,,mother_bud_pair,,,"2.65,70.06,57.65,111.07",,2255.55,,No rule box matched this manual box at IoU threshold.
Colorado+htb2-GFP_frame_005,manual_only_missed_by_rule,,manual_145,,single_cell,,,"159.66,205.07,192.66,237.07",,1056.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_015,same_class_box_match,rule_131,manual_147,mother_bud_pair,mother_bud_pair,0.7881,"171.00,77.00,223.00,132.00","171.66,80.07,217.66,129.07",2860.00,2254.00,1.2689,
_ess_dense_frame_015,same_class_box_match,rule_129,manual_149,mother_bud_pair,mother_bud_pair,0.7054,"211.00,202.00,255.00,255.00","215.66,206.07,250.66,253.07",2332.00,1645.00,1.4176,
_ess_dense_frame_015,same_class_box_match,rule_130,manual_148,mother_bud_pair,mother_bud_pair,0.6557,"4.00,86.00,69.00,147.00","12.65,94.07,62.65,146.07",3965.00,2600.00,1.5250,
_ess_dense_frame_015,class_mismatch_box_match,rule_132,manual_152,early_bud_pair,single_cell,0.6083,"110.00,85.00,154.00,132.00","117.66,92.07,151.66,129.07",2068.00,1258.00,1.6439,
_ess_dense_frame_015,class_mismatch_box_match,rule_127,manual_146,mother_bud_pair,early_bud_pair,0.5330,"78.00,52.00,139.00,113.00","77.65,47.06,132.66,91.07",3721.00,2420.99,1.5370,
_ess_dense_frame_015,rule_only_or_bad_box,rule_128,,mother_bud_pair,,,"72.00,119.00,118.00,176.00",,2622.00,,,No manual box matched this rule box at IoU threshold.
_ess_dense_frame_015,rule_only_or_bad_box,rule_133,,early_bud_pair,,,"3.00,75.00,55.00,111.00",,1872.00,,,No manual box matched this rule box at IoU threshold.
_ess_dense_frame_015,manual_only_missed_by_rule,,manual_150,,single_cell,,,"89.66,99.07,118.66,128.07",,841.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_015,manual_only_missed_by_rule,,manual_151,,single_cell,,,"100.66,75.06,135.66,109.07",,1190.35,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_015,manual_only_missed_by_rule,,manual_153,,single_cell,,,"75.65,119.07,114.66,151.07",,1248.32,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_015,manual_only_missed_by_rule,,manual_154,,single_cell,,,"83.65,146.07,114.66,179.07",,1023.33,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_015,manual_only_missed_by_rule,,manual_155,,single_cell,,,"2.65,81.07,27.65,105.07",,600.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_015,manual_only_missed_by_rule,,manual_156,,single_cell,,,"18.65,61.06,49.65,99.07",,1178.31,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_007,same_class_box_match,rule_124,manual_164,early_bud_pair,early_bud_pair,0.9029,"42.00,75.00,97.00,131.00","41.65,74.06,93.66,132.07",3080.00,3017.10,1.0208,
_ess_dense_frame_007,class_mismatch_box_match,rule_126,manual_159,early_bud_pair,single_cell,0.7810,"207.00,209.00,247.00,255.00","203.66,213.07,244.66,254.07",1840.00,1681.00,1.0946,
_ess_dense_frame_007,same_class_box_match,rule_121,manual_160,mother_bud_pair,mother_bud_pair,0.5506,"84.00,28.00,138.00,80.00","73.65,21.06,130.66,71.06",2808.00,2850.50,0.9851,
_ess_dense_frame_007,class_mismatch_box_match,rule_122,manual_163,mother_bud_pair,single_cell,0.5305,"149.00,55.00,193.00,120.00","154.66,55.06,191.66,96.07",2860.00,1517.37,1.8848,
_ess_dense_frame_007,rule_only_or_bad_box,rule_120,,mother_bud_pair,,,"103.00,69.00,162.00,126.00",,3363.00,,,No manual box matched this rule box at IoU threshold.
_ess_dense_frame_007,rule_only_or_bad_box,rule_123,,mother_bud_pair,,,"225.00,172.00,255.00,228.00",,1680.00,,,No manual box matched this rule box at IoU threshold.
_ess_dense_frame_007,rule_only_or_bad_box,rule_125,,early_bud_pair,,,"138.00,33.00,178.00,82.00",,1960.00,,,No manual box matched this rule box at IoU threshold.
_ess_dense_frame_007,manual_only_missed_by_rule,,manual_157,,single_cell,,,"158.66,82.07,188.66,118.07",,1080.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_007,manual_only_missed_by_rule,,manual_158,,single_cell,,,"139.66,30.06,168.66,68.06",,1102.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_007,manual_only_missed_by_rule,,manual_161,,single_cell,,,"96.66,82.07,132.66,122.07",,1440.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_007,manual_only_missed_by_rule,,manual_162,,single_cell,,,"124.66,56.06,158.66,96.07",,1360.34,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_003,same_class_box_match,rule_116,manual_171,mother_bud_pair,mother_bud_pair,0.6944,"174.00,4.00,218.00,74.00","169.66,9.06,212.66,69.06",3080.00,2580.00,1.1938,
_ess_dense_frame_003,class_mismatch_box_match,rule_118,manual_168,mother_bud_pair,early_bud_pair,0.5090,"12.00,95.00,65.00,177.00","10.65,98.07,53.65,152.07",4346.00,2322.00,1.8717,
_ess_dense_frame_003,class_mismatch_box_match,rule_114,manual_166,mother_bud_pair,early_bud_pair,0.5034,"155.00,96.00,220.00,159.00","152.66,97.07,193.66,152.07",4095.00,2255.00,1.8160,
_ess_dense_frame_003,rule_only_or_bad_box,rule_115,,mother_bud_pair,,,"201.00,21.00,255.00,69.00",,2592.00,,,No manual box matched this rule box at IoU threshold.
_ess_dense_frame_003,rule_only_or_bad_box,rule_117,,mother_bud_pair,,,"65.00,62.00,120.00,133.00",,3905.00,,,No manual box matched this rule box at IoU threshold.
_ess_dense_frame_003,rule_only_or_bad_box,rule_119,,mother_bud_pair,,,"197.00,41.00,255.00,87.00",,2668.00,,,No manual box matched this rule box at IoU threshold.
_ess_dense_frame_003,manual_only_missed_by_rule,,manual_165,,early_bud_pair,,,"66.65,62.06,107.66,108.07",,1886.87,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_003,manual_only_missed_by_rule,,manual_167,,early_bud_pair,,,"94.66,116.07,131.66,174.07",,2146.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_003,manual_only_missed_by_rule,,manual_169,,single_cell,,,"54.65,195.07,97.66,237.07",,1806.42,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_003,manual_only_missed_by_rule,,manual_170,,mother_bud_pair,,,"101.66,61.06,158.66,130.07",,3933.57,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_003,manual_only_missed_by_rule,,manual_172,,mother_bud_pair,,,"200.66,26.06,234.66,84.07",,1972.34,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_003,manual_only_missed_by_rule,,manual_173,,single_cell,,,"14.65,136.07,47.65,181.07",,1485.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_003,manual_only_missed_by_rule,,manual_174,,single_cell,,,"39.65,123.07,67.65,160.07",,1036.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_003,manual_only_missed_by_rule,,manual_175,,single_cell,,,"184.66,112.07,217.66,154.07",,1386.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_001,same_class_box_match,rule_111,manual_180,early_bud_pair,early_bud_pair,0.8124,"56.00,21.00,113.00,75.00","56.65,21.06,106.66,71.06",3078.00,2500.50,1.2310,
_ess_dense_frame_001,rule_only_or_bad_box,rule_109,,mother_bud_pair,,,"41.00,73.00,110.00,125.00",,3588.00,,,No manual box matched this rule box at IoU threshold.
_ess_dense_frame_001,rule_only_or_bad_box,rule_110,,mother_bud_pair,,,"184.00,105.00,247.00,185.00",,5040.00,,,No manual box matched this rule box at IoU threshold.
_ess_dense_frame_001,rule_only_or_bad_box,rule_112,,early_bud_pair,,,"78.00,115.00,132.00,152.00",,1998.00,,,No manual box matched this rule box at IoU threshold.
_ess_dense_frame_001,rule_only_or_bad_box,rule_113,,early_bud_pair,,,"232.00,150.00,255.00,183.00",,759.00,,,No manual box matched this rule box at IoU threshold.
_ess_dense_frame_001,manual_only_missed_by_rule,,manual_176,,single_cell,,,"186.66,202.07,227.66,243.07",,1681.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_001,manual_only_missed_by_rule,,manual_177,,single_cell,,,"39.65,85.07,78.65,127.07",,1638.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_001,manual_only_missed_by_rule,,manual_178,,single_cell,,,"67.65,72.06,102.66,110.07",,1330.73,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_001,manual_only_missed_by_rule,,manual_179,,single_cell,,,"112.66,111.07,146.66,157.07",,1564.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_001,manual_only_missed_by_rule,,manual_181,,early_bud_pair,,,"177.66,97.07,232.66,153.07",,3080.00,,No rule box matched this manual box at IoU threshold.
_ess_dense_frame_001,manual_only_missed_by_rule,,manual_182,,early_bud_pair,,,"62.65,112.07,114.66,161.07",,2548.49,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_004,same_class_box_match,rule_145,manual_184,single_cell,single_cell,0.7558,"92.00,59.00,129.00,99.00","89.66,59.06,126.66,93.07",1480.00,1258.37,1.1761,
alphafactor_arrest_frame_004,class_mismatch_box_match,rule_140,manual_183,mother_bud_pair,early_bud_pair,0.6969,"117.00,44.00,167.00,112.00","117.66,57.06,173.66,110.07",3400.00,2968.56,1.1453,
alphafactor_arrest_frame_004,class_mismatch_box_match,rule_141,manual_187,mother_bud_pair,single_cell,0.5698,"113.00,101.00,161.00,145.00","105.66,99.07,149.66,152.07",2112.00,2332.00,0.9057,
alphafactor_arrest_frame_004,class_mismatch_box_match,rule_143,manual_186,early_bud_pair,single_cell,0.5570,"86.00,107.00,145.00,156.00","82.65,116.07,131.66,161.07",2891.00,2205.45,1.3108,
alphafactor_arrest_frame_004,same_class_box_match,rule_144,manual_185,single_cell,single_cell,0.5282,"97.00,37.00,131.00,73.00","89.66,33.06,126.66,65.06",1224.00,1184.00,1.0338,
alphafactor_arrest_frame_004,rule_only_or_bad_box,rule_142,,early_bud_pair,,,"179.00,0.00,234.00,35.00",,1925.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_004,rule_only_or_bad_box,rule_146,,single_cell,,,"0.00,222.00,26.00,255.00",,858.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_004,manual_only_missed_by_rule,,manual_188,,single_cell,,,"141.66,108.07,180.66,141.07",,1287.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_003,same_class_box_match,rule_139,manual_189,single_cell,single_cell,0.7093,"0.00,102.00,36.00,153.00","2.65,101.07,32.65,146.07",1836.00,1350.00,1.3600,
alphafactor_arrest_frame_003,class_mismatch_box_match,rule_135,manual_191,mother_bud_pair,single_cell,0.5580,"108.00,134.00,161.00,204.00","112.66,158.07,158.66,203.07",3710.00,2070.00,1.7923,
alphafactor_arrest_frame_003,class_mismatch_box_match,rule_138,manual_197,early_bud_pair,single_cell,0.5226,"94.00,91.00,153.00,139.00","109.66,99.07,149.66,136.07",2832.00,1480.00,1.9135,
alphafactor_arrest_frame_003,rule_only_or_bad_box,rule_134,,mother_bud_pair,,,"210.00,75.00,255.00,129.00",,2430.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_003,rule_only_or_bad_box,rule_136,,mother_bud_pair,,,"225.00,201.00,255.00,251.00",,1500.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_003,rule_only_or_bad_box,rule_137,,early_bud_pair,,,"220.00,224.00,255.00,255.00",,1085.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_003,manual_only_missed_by_rule,,manual_190,,single_cell,,,"101.66,134.07,144.66,177.07",,1849.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_003,manual_only_missed_by_rule,,manual_192,,single_cell,,,"100.66,12.06,137.66,51.06",,1443.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_003,manual_only_missed_by_rule,,manual_193,,single_cell,,,"150.66,43.06,184.66,74.06",,1054.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_003,manual_only_missed_by_rule,,manual_194,,single_cell,,,"156.66,71.06,199.66,108.07",,1591.43,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_003,manual_only_missed_by_rule,,manual_195,,single_cell,,,"213.66,75.06,239.66,107.07",,832.26,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_003,manual_only_missed_by_rule,,manual_196,,single_cell,,,"85.65,71.06,133.66,115.07",,2112.92,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_003,manual_only_missed_by_rule,,manual_198,,single_cell,,,"114.66,63.06,163.66,101.07",,1862.49,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_003,manual_only_missed_by_rule,,manual_199,,single_cell,,,"94.66,34.06,131.66,69.06",,1295.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_009,class_mismatch_box_match,rule_153,manual_206,early_bud_pair,single_cell,0.6035,"156.00,110.00,200.00,157.00","166.66,116.07,198.66,155.07",2068.00,1248.00,1.6571,
alphafactor_arrest_frame_009,class_mismatch_box_match,rule_152,manual_202,early_bud_pair,single_cell,0.5329,"55.00,96.00,104.00,140.00","51.65,86.07,89.66,137.07",2156.00,1938.51,1.1122,
alphafactor_arrest_frame_009,rule_only_or_bad_box,rule_149,,mother_bud_pair,,,"75.00,44.00,151.00,95.00",,3876.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_009,rule_only_or_bad_box,rule_150,,mother_bud_pair,,,"157.00,63.00,231.00,120.00",,4218.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_009,rule_only_or_bad_box,rule_151,,mother_bud_pair,,,"138.00,44.00,218.00,120.00",,6080.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_009,manual_only_missed_by_rule,,manual_200,,single_cell,,,"69.65,42.06,109.66,76.06",,1360.34,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_009,manual_only_missed_by_rule,,manual_201,,single_cell,,,"106.66,36.06,145.66,96.07",,2340.39,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_009,manual_only_missed_by_rule,,manual_203,,single_cell,,,"66.65,102.07,97.66,133.07",,961.31,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_009,manual_only_missed_by_rule,,manual_204,,single_cell,,,"63.65,127.07,122.66,171.07",,2596.44,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_009,manual_only_missed_by_rule,,manual_205,,single_cell,,,"96.66,95.07,148.66,142.07",,2444.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_009,manual_only_missed_by_rule,,manual_207,,single_cell,,,"182.66,45.06,211.66,74.06",,841.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_009,manual_only_missed_by_rule,,manual_208,,single_cell,,,"192.66,64.06,231.66,105.07",,1599.39,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_009,manual_only_missed_by_rule,,manual_209,,single_cell,,,"156.66,78.06,200.66,127.07",,2156.44,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_009,manual_only_missed_by_rule,,manual_210,,early_bud_pair,,,"138.66,63.06,176.66,118.07",,2090.38,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_017,class_mismatch_box_match,rule_158,manual_217,mother_bud_pair,single_cell,0.5033,"186.00,119.00,247.00,177.00","201.66,108.07,246.66,164.07",3538.00,2520.00,1.4040,
alphafactor_arrest_frame_017,rule_only_or_bad_box,rule_157,,mother_bud_pair,,,"179.00,0.00,244.00,65.00",,4225.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_017,rule_only_or_bad_box,rule_159,,mother_bud_pair,,,"0.00,48.00,53.00,107.00",,3127.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_017,rule_only_or_bad_box,rule_160,,early_bud_pair,,,"229.00,0.00,255.00,40.00",,1040.00,,,No manual box matched this rule box at IoU threshold.
alphafactor_arrest_frame_017,manual_only_missed_by_rule,,manual_211,,single_cell,,,"71.65,100.07,111.66,132.07",,1280.32,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_017,manual_only_missed_by_rule,,manual_212,,single_cell,,,"44.65,56.06,92.66,116.07",,2881.08,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_017,manual_only_missed_by_rule,,manual_213,,single_cell,,,"131.66,70.06,190.66,111.07",,2419.59,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_017,manual_only_missed_by_rule,,manual_214,,single_cell,,,"138.66,97.07,178.66,134.07",,1480.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_017,manual_only_missed_by_rule,,manual_215,,single_cell,,,"123.66,121.07,172.66,169.07",,2352.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_017,manual_only_missed_by_rule,,manual_216,,single_cell,,,"186.66,129.07,211.66,172.07",,1075.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_017,manual_only_missed_by_rule,,manual_218,,single_cell,,,"169.66,3.06,221.66,49.06",,2392.00,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_011,class_mismatch_box_match,rule_155,manual_219,early_bud_pair,single_cell,0.7853,"30.00,108.00,73.00,153.00","22.65,108.07,69.65,153.07",1935.00,2115.00,0.9149,
alphafactor_arrest_frame_011,class_mismatch_box_match,rule_156,manual_220,early_bud_pair,single_cell,0.6152,"149.00,176.00,195.00,209.00","141.66,167.07,194.66,213.07",1518.00,2438.00,0.6226,
alphafactor_arrest_frame_011,class_mismatch_box_match,rule_154,manual_222,mother_bud_pair,single_cell,0.6037,"101.00,92.00,169.00,142.00","118.66,100.07,167.66,142.07",3400.00,2058.00,1.6521,
alphafactor_arrest_frame_011,manual_only_missed_by_rule,,manual_221,,single_cell,,,"152.66,67.06,196.66,116.07",,2156.44,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_011,manual_only_missed_by_rule,,manual_223,,single_cell,,,"89.66,63.06,143.66,96.07",,1782.54,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_011,manual_only_missed_by_rule,,manual_224,,single_cell,,,"127.66,74.06,161.66,118.07",,1496.34,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_011,manual_only_missed_by_rule,,manual_225,,single_cell,,,"69.65,113.07,108.66,146.07",,1287.33,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_011,manual_only_missed_by_rule,,manual_226,,single_cell,,,"78.65,79.07,124.66,140.07",,2806.61,,No rule box matched this manual box at IoU threshold.
alphafactor_arrest_frame_008,class_mismatch_box_match,rule_148,manual_227,early_bud_pair,single_cell,0.8306,"9.00,143.00,57.00,194.00","9.65,137.07,54.65,195.07",2448.00,2610.00,0.9379,
alphafactor_arrest_frame_008,rule_only_or_bad_box,rule_147,,early_bud_pair,,,"97.00,84.00,162.00,136.00",,3380.00,,,No manual box matched this rule box at IoU threshold.
